,title,topFeatures,price,categorie,brand
6634,Nukeproof Urchin Youth Flat Pedals,"[['material', 'alloy body with cnc finishing'], ['axle', '9/16"" crmo (chromoly)'], ['dimensions', '94mm x 76.5mm x 17mm'], ['weight', '330g'], ['mtb', 'yes']]",41.99,pedals,pro
6636,Time XPro 10 Road Pedals,"[['material', 'body'], ['cleats', 'atac cleats'], ['contact surface area', '725 mm2'], ['pedal stack height', '13, 5 mm'], ['release angle', '2,5 mm avec les cales mobiles, 0 mm avec les cales fixes'], ['tension', '3 different settings of carbon blade'], ['threading', '9/16 - 20 inch'], ['weight', '226'], ['road', 'yes']]",139.99,pedals,pro
6650,Nukeproof Horizon CL Ti Downhill Pedals,"[['weight', '462g'], ['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",159.99,pedals,pro
6656,Nukeproof Horizon Pro Ti Sam Hill Enduro Pedals,"[['body material', 'forged and cnc-machined 6061-t6 aluminium'], ['axle material', 'titanium'], ['use', 'mtb, enduro'], ['axle', '9/16""'], ['bushings', '2x du bushings'], ['bearings', '4x sealed z989 cartridge bearings (per pair)'], ['spare pins included', 'no'], ['part number', '102270558sh03pedfltiblk'], ['weight', '337g (approx)'], ['cyclocross', 'yes'], ['mtb', 'yes']]",139.99,pedals,pro
6681,Time XPro 15 Road Pedals,"[['material', 'body'], ['contact surface area', '725mm2'], ['stack height', '13.5mm'], ['cleats', 'iclic - free foot'], ['tension adjust', '3 different settings'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes'], ['mtb', 'yes']]",263.99,pedals,pro
6684,Nukeproof Horizon CS Ti Trail Pedals,"[['weight', '385g'], ['commuter', 'yes'], ['touring', 'yes'], ['mtb', 'yes']]",139.99,pedals,pro
6687,Time XPro 12 Road Pedals,"[['material', 'body'], ['contact surface area', '725mm2'], ['stack height', '13,5mm'], ['cleats', 'iclic - free foot'], ['tension adjust', '3 different settings'], ['weight', '188g (pair)'], ['commuter', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",249.99,pedals,pro
499,Profile Design Fast Forward Aluminium Seat Post,"[['material', '6061-t6 aluminium'], ['use', 'road'], ['diameter', '22.2mm'], ['length', '265mm'], ['offset', '38mm, forward'], ['bolt', '2-bolt, non-reversible'], ['weight', '300g (approx)'], ['road', 'yes']]",71.99,seat_post,profile_design
508,Profile Design Fast Forward Carbon Seat Post,"[['weight', '210 grams'], ['road', 'yes'], ['mtb', 'yes']]",111.99,seat_post,profile_design
4555,ProTaper MTB Carbon Handlebar,"[['material', 'carbon'], ['use', 'mtb'], ['width', '810mm'], ['upsweep', '4 degrees'], ['backsweep', '8 degrees'], ['diameter', 'multiple options available to select'], ['rise', 'multiple options available to select'], ['weight', '190g'], ['mtb', 'yes']]",114.49,handlebar,protaper
4569,ProTaper MTB Aluminum Handlebar,"[['material', '7050 aluminium'], ['use', 'mountain bike (mtb)'], ['width', '810mm'], ['up sweep', '4 degrees'], ['back sweep', '8 degrees'], ['weight', '320g'], ['mtb', 'yes']]",62.99,handlebar,protaper
4902,ProTaper MTB Carbon Handlebar,"[['material', 'carbon'], ['use', 'mtb'], ['width', '810mm'], ['upsweep', '4 degrees'], ['backsweep', '8 degrees'], ['diameter', 'multiple options available to select'], ['rise', 'multiple options available to select'], ['weight', '190g'], ['mtb', 'yes']]",114.49,handlebar,protaper
4934,ProTaper MTB Aluminum Handlebar,"[['material', '7050 aluminium'], ['use', 'mountain bike (mtb)'], ['width', '810mm'], ['up sweep', '4 degrees'], ['back sweep', '8 degrees'], ['weight', '320g'], ['mtb', 'yes']]",62.99,handlebar,protaper
5541,ProTaper MTB Stem,"[['material', '3d forged and machined 6061 alloy'], ['hardware', 'torx, a2 stainless'], ['use', 'mtb'], ['bolt', '4-bolt'], ['clamp diameter', 'multiple options available to select'], ['length', 'multiple options available to select'], ['weight', '175g'], ['mtb', 'yes']]",69.49,stem,protaper
5878,ProTaper MTB Stem,"[['material', '3d forged and machined 6061 alloy'], ['hardware', 'torx, a2 stainless'], ['use', 'mtb'], ['bolt', '4-bolt'], ['clamp diameter', 'multiple options available to select'], ['length', 'multiple options available to select'], ['weight', '175g'], ['mtb', 'yes']]",69.49,stem,protaper
660,Quarq DZERO Road Powermeter,"[['crank arm material', 'carbon'], ['chainring material', 'aluminium'], ['use', 'road'], ['power meter type', 'spider'], ['bcd', '110'], ['speed', '11 speed'], ['tooth count', '52/36t'], ['number of chainrings', '2'], ['bb spindle interface', 'dub'], ['guard', 'no guard'], ['bluetooth enabled', 'yes'], ['ant+ compatible', 'yes'], ['power meter capable', 'yes'], ['road', 'yes']]",754.99,powermeter,quarq
686,Quarq DFOUR Road Powermeter Chassis,"[['crank arm material', 'carbon'], ['use', 'road'], ['power meter type', 'spider'], ['bcd', '110'], ['speed', '11 speed'], ['bb spindle interface', 'dub'], ['bb compatibility', 'all sram road dub bottom brackets'], ['bottom bracket included', 'no, available separately'], ['guard', 'no guard'], ['bluetooth enabled', 'yes'], ['ant+ compatible', 'yes'], ['power meter capable', 'yes'], ['road', 'yes']]",534.99,powermeter,quarq
2176,Race Face X-Type Bottom Bracket,"[['bottom bracket type', 'bsa threaded'], ['bottom bracket', 'race face'], ['mtb', 'yes']]",34.95,bottom_bracket,race_face
2248,Race Face Cinch BSA30 Bottom Bracket,"[['material', 'aluminium'], ['use', 'xc, enduro, trail, dh, fat bike, dirt jump / slopestyle'], ['compatibility', 'standard threaded bsa shells'], ['weight', '87g (approx)'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'bsa'], ['mtb', 'yes']]",34.99,bottom_bracket,race_face
2254,Race Face Cinch PF30 Bottom Bracket,"[['material', 'aluminium'], ['use', 'xc, enduro, trail, dh, fat bike, dirt jump / slopestyle'], ['compatibility', 'race face cinch crankset'], ['weight', '106g (approx)'], ['bottom bracket type', 'press fit 30'], ['mtb', 'yes']]",37.99,bottom_bracket,race_face
2264,Race Face Cinch BB92 Bottom Bracket,"[['material', 'aluminium'], ['use', 'road, mountain bike (mtb)'], ['frame compatibility', 'bb92 press-fit'], ['weight', '69g (approx)'], ['bottom bracket type', 'bb86 / bb92 / bb121'], ['bottom bracket', 'shimano pressfit'], ['road', 'yes'], ['mtb', 'yes']]",39.95,bottom_bracket,race_face
2300,Race Face Cinch BB107 Bottom Bracket,"[['material', 'aluminium'], ['use', 'road, mtb'], ['compatibility', 'race face cinch crankset'], ['weight', '69g (approx)'], ['road', 'yes'], ['mtb', 'yes']]",33.99,bottom_bracket,race_face
2347,Race Face BB92 'Cinch' 30mm Bottom Bracket,"[['built for', 'xc/am/fr/dh'], ['weight', '69 grams'], ['compatibility', 'shimano pressfit bb shells'], ['bottom bracket type', 'bb86 / bb92 / bb121'], ['bottom bracket', 'race face'], ['mtb', 'yes']]",29.99,bottom_bracket,race_face
2358,Race Face Cinch Bottom Bracket,"[['spindle', '24mm and 30mm sizes available to select'], ['use', 'race face cinch cranksets'], ['compatibility', 'road or mtb options'], ['road', 'yes'], ['mtb', 'yes']]",42.49,bottom_bracket,race_face
2376,Race Face BB30 X-Type Bottom Bracket,"[['spindle', '24mm'], ['road', 'yes'], ['mtb', 'yes']]",23.49,bottom_bracket,race_face
3580,Race Face X-Type Bottom Bracket,"[['bottom bracket type', 'bsa threaded'], ['bottom bracket', 'race face'], ['mtb', 'yes']]",34.95,bottom_bracket,race_face
3641,Race Face Cinch BSA30 Bottom Bracket,"[['material', 'aluminium'], ['use', 'xc, enduro, trail, dh, fat bike, dirt jump / slopestyle'], ['compatibility', 'standard threaded bsa shells'], ['weight', '87g (approx)'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'bsa'], ['mtb', 'yes']]",34.99,bottom_bracket,race_face
3645,Race Face Cinch PF30 Bottom Bracket,"[['material', 'aluminium'], ['use', 'xc, enduro, trail, dh, fat bike, dirt jump / slopestyle'], ['compatibility', 'race face cinch crankset'], ['weight', '106g (approx)'], ['bottom bracket type', 'press fit 30'], ['mtb', 'yes']]",37.99,bottom_bracket,race_face
3653,Race Face Cinch BB92 Bottom Bracket,"[['material', 'aluminium'], ['use', 'road, mountain bike (mtb)'], ['frame compatibility', 'bb92 press-fit'], ['weight', '69g (approx)'], ['bottom bracket type', 'bb86 / bb92 / bb121'], ['bottom bracket', 'shimano pressfit'], ['road', 'yes'], ['mtb', 'yes']]",39.95,bottom_bracket,race_face
3683,Race Face Cinch BB107 Bottom Bracket,"[['material', 'aluminium'], ['use', 'road, mtb'], ['compatibility', 'race face cinch crankset'], ['weight', '69g (approx)'], ['road', 'yes'], ['mtb', 'yes']]",33.99,bottom_bracket,race_face
3725,Race Face BB92 'Cinch' 30mm Bottom Bracket,"[['built for', 'xc/am/fr/dh'], ['weight', '69 grams'], ['compatibility', 'shimano pressfit bb shells'], ['bottom bracket type', 'bb86 / bb92 / bb121'], ['bottom bracket', 'race face'], ['mtb', 'yes']]",29.99,bottom_bracket,race_face
3733,Race Face Cinch Bottom Bracket,"[['spindle', '24mm and 30mm sizes available to select'], ['use', 'race face cinch cranksets'], ['compatibility', 'road or mtb options'], ['road', 'yes'], ['mtb', 'yes']]",42.49,bottom_bracket,race_face
3744,Race Face BB30 X-Type Bottom Bracket,"[['spindle', '24mm'], ['road', 'yes'], ['mtb', 'yes']]",23.49,bottom_bracket,race_face
4483,Race Face Ride Riser Handlebar,"[['material', 'cold drawn, seamless 6061 aluminium'], ['built for', 'cross country (xc), trail'], ['stem clamp area', '31.8mm'], ['backsweep', '6-degrees; upsweep'], ['rise', '25mm (1"")'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '325g'], ['mtb', 'yes']]",26.95,handlebar,race_face
4484,Race Face Chester 35 Riser Handlebar,"[['material', 'cold drawn, seamless 6061 alloy'], ['built for', 'all mountain (am), downhill, (dh), freeride (fr), electric bike (e-bike)'], ['rise', '10mm, 20mm, 35mm options available to select'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '400g'], ['mtb', 'yes']]",35.49,handlebar,race_face
4491,Race Face Chester Riser Handlebar,"[['material', 'cold drawn, seamless 6061 alloy, shot peened for high impact strength and fatigue resistance'], ['built for', 'all mountain (am), downhill, (dh), freeride (fr), electric bike (e-bike)'], ['rise', '25mm'], ['backsweep', '9-degrees; upsweep'], ['stem clamp diameter', '31.8mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '400g'], ['mtb', 'yes']]",34.0,handlebar,race_face
4492,Race Face Next 35 Carbon Riser Handlebar,"[['material', 'ud carbon fibre with matte clearcoat'], ['built for', 'cross country (xc), trail'], ['rise', '10mm or 20mm options'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '180g'], ['mtb', 'yes']]",118.99,handlebar,race_face
4494,Race Face AEffect 35 Riser Handlebar,"[['material', 'cold drawn, seamless 2014 aluminium'], ['use', 'cross country (xc), trail'], ['backsweep', '8-degrees; upsweep'], ['rise', '10mm and 20mm options'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '335g'], ['mtb', 'yes']]",34.0,handlebar,race_face
4509,Race Face SIXC Riser Handlebar,"[['material', 'unidirectional carbon'], ['use', 'all mountain, enduro, downhill'], ['backsweep', '8 degrees'], ['upsweep', '5 degrees'], ['bar diameter', '35mm'], ['rise', '20mm'], ['width', '800mm'], ['weight', '210g'], ['mtb', 'yes']]",128.49,handlebar,race_face
4517,Race Face Next R 35 Riser Handlebar,"[['material', 'unidirectional (ud) carbon fibre; finish'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['backsweep', '8-degrees; upsweep'], ['rise', '10mm, 20mm and 35mm options'], ['width', '800mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '215g (20mm rise)'], ['mtb', 'yes']]",119.0,handlebar,race_face
4548,Race Face Turbine R 35 Riser Handlebar,"[['material', 'cold drawn, triple butted 7075 aluminium'], ['finish', 'stealth black on black decals'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['stem clamp area', '35mm'], ['rise', '20mm'], ['backsweep', '8-degrees; upsweep'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '300g (20mm rise)'], ['mtb', 'yes']]",66.0,handlebar,race_face
4558,Race Face Next-R Carbon Riser Handlebar,"[['material', 'unidirectional (ud) carbon fibre; finish'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['stem clamp area', '35mm'], ['backsweep', '8-degrees; upsweep'], ['width', '800mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '215g'], ['mtb', 'yes']]",124.95,handlebar,race_face
4581,Race Face Next Riser Handlebar,"[['material', 'unidirectional carbon'], ['use', 'cross country racing, trail, all mountain'], ['backsweep', '8 degrees'], ['upsweep', '4 degrees'], ['bar diameter', '31.8mm'], ['rise', '19mm'], ['width', '725mm'], ['weight', '175g'], ['mtb', 'yes']]",99.49,handlebar,race_face
4586,Race Face Next Carbon Flat Handlebar,"[['material', 'ud carbon fibre with matte clearcoat'], ['built for', 'all mountain (am), cross country (xc), trail'], ['rise', '5mm (1/4"")'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '31.8mm'], ['dimensions', '720mm width'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '202g'], ['mtb', 'yes']]",119.99,handlebar,race_face
4701,Race Face Ride Riser Handlebar,"[['material', 'cold drawn, seamless 6061 aluminium'], ['built for', 'cross country (xc), trail'], ['stem clamp area', '31.8mm'], ['backsweep', '6-degrees; upsweep'], ['rise', '25mm (1"")'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '325g'], ['mtb', 'yes']]",26.95,handlebar,race_face
4709,Race Face Next Carbon Flat Handlebar,"[['material', 'ud carbon fibre with matte clearcoat'], ['built for', 'all mountain (am), cross country (xc), trail'], ['rise', '5mm (1/4"")'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '31.8mm'], ['dimensions', '720mm width'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '202g'], ['mtb', 'yes']]",119.99,handlebar,race_face
4711,Race Face Chester 35 Riser Handlebar,"[['material', 'cold drawn, seamless 6061 alloy'], ['built for', 'all mountain (am), downhill, (dh), freeride (fr), electric bike (e-bike)'], ['rise', '10mm, 20mm, 35mm options available to select'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '400g'], ['mtb', 'yes']]",35.49,handlebar,race_face
4726,Race Face Chester Riser Handlebar,"[['material', 'cold drawn, seamless 6061 alloy, shot peened for high impact strength and fatigue resistance'], ['built for', 'all mountain (am), downhill, (dh), freeride (fr), electric bike (e-bike)'], ['rise', '25mm'], ['backsweep', '9-degrees; upsweep'], ['stem clamp diameter', '31.8mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '400g'], ['mtb', 'yes']]",34.0,handlebar,race_face
4727,Race Face Next 35 Carbon Riser Handlebar,"[['material', 'ud carbon fibre with matte clearcoat'], ['built for', 'cross country (xc), trail'], ['rise', '10mm or 20mm options'], ['backsweep', '8-degrees; upsweep'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '180g'], ['mtb', 'yes']]",118.99,handlebar,race_face
4730,Race Face AEffect 35 Riser Handlebar,"[['material', 'cold drawn, seamless 2014 aluminium'], ['use', 'cross country (xc), trail'], ['backsweep', '8-degrees; upsweep'], ['rise', '10mm and 20mm options'], ['stem clamp diameter', '35mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '335g'], ['mtb', 'yes']]",34.0,handlebar,race_face
4777,Race Face SIXC Riser Handlebar,"[['material', 'unidirectional carbon'], ['use', 'all mountain, enduro, downhill'], ['backsweep', '8 degrees'], ['upsweep', '5 degrees'], ['bar diameter', '35mm'], ['rise', '20mm'], ['width', '800mm'], ['weight', '210g'], ['mtb', 'yes']]",128.49,handlebar,race_face
4805,Race Face Next R 35 Riser Handlebar,"[['material', 'unidirectional (ud) carbon fibre; finish'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['backsweep', '8-degrees; upsweep'], ['rise', '10mm, 20mm and 35mm options'], ['width', '800mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '215g (20mm rise)'], ['mtb', 'yes']]",119.0,handlebar,race_face
4880,Race Face Turbine R 35 Riser Handlebar,"[['material', 'cold drawn, triple butted 7075 aluminium'], ['finish', 'stealth black on black decals'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['stem clamp area', '35mm'], ['rise', '20mm'], ['backsweep', '8-degrees; upsweep'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '300g (20mm rise)'], ['mtb', 'yes']]",66.0,handlebar,race_face
4907,Race Face Next-R Carbon Riser Handlebar,"[['material', 'unidirectional (ud) carbon fibre; finish'], ['built for', 'aggressive trail, all-mountain (am), electric bike (e-bike)'], ['stem clamp area', '35mm'], ['backsweep', '8-degrees; upsweep'], ['width', '800mm'], ['lever compatibility', 'standard 22.2mm lever clamps'], ['gps/light compatibility', 'yes'], ['weight', '215g'], ['mtb', 'yes']]",124.95,handlebar,race_face
5003,Race Face Next Riser Handlebar,"[['material', 'unidirectional carbon'], ['use', 'cross country racing, trail, all mountain'], ['backsweep', '8 degrees'], ['upsweep', '4 degrees'], ['bar diameter', '31.8mm'], ['rise', '19mm'], ['width', '725mm'], ['weight', '175g'], ['mtb', 'yes']]",99.49,handlebar,race_face
5139,Race Face Half Nelson Lock-On Grips,"[['mtb', 'yes']]",19.95,grips,race_face
5148,Race Face Love Handle Grips,"[['built for', 'xc/am/dh'], ['weight', '98 grams'], ['diameter', '28-30mm (directional)'], ['mtb', 'yes']]",18.99,grips,race_face
5185,Race Face Grippler Lock-on Grips,"[['material', 'rubber'], ['weight', '108g'], ['mtb', 'yes']]",24.99,grips,race_face
5196,Race Face Grippler Lock-on Handlebar Grips,"[['material', 'proprietary compound'], ['lock rings', 'dual'], ['mtb', 'yes']]",24.99,grips,race_face
5472,Race Face Aeffect 35 Stem,"[['material', 'forged and machined from 6061 aluminium'], ['use', 'cross country (xc), trail'], ['steerer tube clamp', '1.1/8"" (28.6mm)'], ['handlebar clamp area', '35mm'], ['length', '50, 60, 70, 80 or 90mm'], ['rise', '+ or - 6-degrees'], ['stack height', '39mm'], ['invertible', 'yes; stem cap included'], ['weight', '155g (60mm)']]",36.0,stem,race_face
