Character1,Character2,MidWithOffLane,MidWithSemiSupport,MidWithFullSupport,MidWithCarry,OffLaneWithMid,OffLaneWithSemiSupport,OffLaneWithFullSupport,OffLaneWithCarry,SemiSupportWithMid,SemiSupportWithOffLane,SemiSupportWithFullSupport,SemiSupportWithCarry,FullSupportWithMid,FullSupportWithOffLane,FullSupportWithSemiSupport,FullSupportWithCarry,CarryWithMid,CarryWithOffLane,CarryWithSemiSupport,CarryWithFullSupport,MidAgainstMid,MidAgainstOffLane,MidAgainstSemiSupport,MidAgainstFullSupport,MidAgainstCarry,OffLaneAgainstMid,OffLaneAgainstOffLane,OffLaneAgainstSemiSupport,OffLaneAgainstFullSupport,OffLaneAgainstCarry,SemiSupportAgainstMid,SemiSupportAgainstOffLane,SemiSupportAgainstSemiSupport,SemiSupportAgainstFullSupport,SemiSupportAgainstCarry,FullSupportAgainstMid,FullSupportAgainstOffLane,FullSupportAgainstSemiSupport,FullSupportAgainstFullSupport,FullSupportAgainstCarry,CarryAgainstMid,CarryAgainstOffLane,CarryAgainstSemiSupport,CarryAgainstFullSupport,CarryAgainstCarry
Chaos Knight,Hoodwink,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265,0.5265
Chaos Knight,Leshrac,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4472,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867,0.4867
Chaos Knight,Slark,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4381,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751
Chaos Knight,Spectre,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.4343,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061,0.5061
Chaos Knight,Techies,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.4396,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148
Chaos Knight,Wraith King,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778,0.5778
Chaos Knight,Templar Assassin,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187,0.5187
Chaos Knight,Bloodseeker,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029
Chaos Knight,Faceless Void,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.4558,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245
Chaos Knight,Natures Prophet,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.4023,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145,0.5145
Chaos Knight,Anti-Mage,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984,0.4984
Chaos Knight,Enchantress,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.4324,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493
Chaos Knight,Kez,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.3743,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173,0.5173
Chaos Knight,Windranger,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.3774,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758,0.5758
Chaos Knight,Sven,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.4528,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046
Chaos Knight,Lich,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155
Chaos Knight,Bounty Hunter,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441
Chaos Knight,Underlord,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.5643,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326,0.4326
Chaos Knight,Warlock,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841,0.3841
Chaos Knight,Void Spirit,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5285,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385
Chaos Knight,Medusa,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085,0.4085
Chaos Knight,Phoenix,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.5009,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267,0.4267
Chaos Knight,Tinker,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.5194,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488,0.4488
Chaos Knight,Primal Beast,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734
Chaos Knight,Winter Wyvern,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756,0.4756
Chaos Knight,Enigma,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175
Chaos Knight,Omniknight,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625
Chaos Knight,Grimstroke,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882,0.4882
Chaos Knight,Io,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601,0.4601
Chaos Knight,Arc Warden,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.5478,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673
Chaos Knight,Treant Protector,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902
Chaos Knight,Venomancer,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4709,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468,0.4468
Chaos Knight,Elder Titan,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.5115,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436
Chaos Knight,Tidehunter,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613,0.3613
Chaos Knight,Drow Ranger,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.4533,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677,0.5677
Chaos Knight,Broodmother,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4728,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126,0.4126
Chaos Knight,Bane,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4663,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598
Chaos Knight,Dark Seer,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4949,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718,0.4718
Chaos Knight,Gyrocopter,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587
Chaos Knight,Lifestealer,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4426,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505
Chaos Knight,Lone Druid,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437,0.4437
Chaos Knight,Meepo,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554,0.4554
Chaos Knight,Naga Siren,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.4578,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Chaos Knight,Chen,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.5102,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651,0.4651
Chaos Knight,Lycan,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.4253,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154
Chaos Knight,Phantom Lancer,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722
Chaos Knight,Brewmaster,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4407,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769,0.4769
Chaos Knight,Troll Warlord,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Chen,Ember Spirit,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5532,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179
Chen,Puck,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082
Chen,Storm Spirit,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.5319,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907,0.4907
Chen,Mars,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.5118,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942
Chen,Tusk,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.5233,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853,0.4853
Chen,Monkey King,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5163,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Chen,Phoenix,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835
Chen,Dragon Knight,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835,0.4835
Chen,Luna,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029,0.5029
