date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:37	85608/85608	---MCZ	200	added ('OK')	text/html	etag:%22u06bitx4kc1tyj%22	https://www.civilopedia.net/gathering-storm/technologies/tech_irrigation	data/civilopedia/www.civilopedia.net/gathering-storm/technologies/tech_irrigation.html	(from https://www.civilopedia.net/gathering-storm/buildings/building_palgum)
19:11:37	3666/3666	---M--	200	added ('OK')	image/png	etag:HwvXluDUrkLlzdDHMIVTDCuIdo-LN+qGOMbk5HS5hE8=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_tech_irrigation.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_tech_irrigationf680.png	(from https://www.civilopedia.net/gathering-storm/buildings/building_palgum)
19:11:39	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.477.delayed	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_pedro)
19:11:39	166472/166472	---M--	200	added ('OK')	image/png	etag:W/%2228a48-1850c2840a3%22	https://www.civilopedia.net/images/core/icon_leader_pedro.png	data/civilopedia/www.civilopedia.net/images/core/icon_leader_pedro.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_pedro)
19:11:39	93987/93987	---M--	200	added ('OK')	image/png	etag:0HlD-RQx9V8-nJ-NQCOwSAyun58E09ug8QjWKFUVE4s=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_leader_pedro.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_leader_pedro7073.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_pedro)
19:11:41	109789/109789	---MCZ	200	added ('OK')	text/html	etag:%22jicewnuyvj2cmk%22	https://www.civilopedia.net/gathering-storm/religions/religion_catholicism	data/civilopedia/www.civilopedia.net/gathering-storm/religions/religion_catholicism.html	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_pedro)
19:11:41	1612/1612	---M--	200	added ('OK')	image/png	etag:mJkXlCnf05I2Xfdl5DnlfyBQOGBdgW+l2w7nuGoJ+nY=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_religion_catholicism.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_religion_catholicism04fe.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_pedro)
19:11:42	28066/28066	---M--	200	added ('OK')	image/png	etag:W/%226da2-1850c284207%22	https://www.civilopedia.net/images/core/icon_unit_brazilian_minas_geraes.png	data/civilopedia/www.civilopedia.net/images/core/icon_unit_brazilian_minas_geraes.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:43	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.47c.delayed	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:43	83057/83057	---MCZ	200	added ('OK')	text/html	etag:%22117doth5poz1s0e%22	https://www.civilopedia.net/gathering-storm/units/unit_aircraft_carrier	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_aircraft_carrier.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:45	107145/107145	---MCZ	200	added ('OK')	text/html	etag:%22skiu1sem0m2akw%22	https://www.civilopedia.net/gathering-storm/units/unit_battleship	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_battleship.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:46	95366/95366	---MCZ	200	added ('OK')	text/html	etag:%22s6n4gf67h721ik%22	https://www.civilopedia.net/gathering-storm/units/unit_caravel	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_caravel.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:47	91600/91600	---MCZ	200	added ('OK')	text/html	etag:%22hlrykaswyy1yld%22	https://www.civilopedia.net/gathering-storm/units/unit_destroyer	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_destroyer.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:48	102491/102491	---MCZ	200	added ('OK')	text/html	etag:%22ymmgxytmfh26z8%22	https://www.civilopedia.net/gathering-storm/units/unit_frigate	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_frigate.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:49	88575/88575	---MCZ	200	added ('OK')	text/html	etag:%2261rbfp0b3l1w9o%22	https://www.civilopedia.net/gathering-storm/units/unit_galley	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_galley.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:50	94516/94516	---MCZ	200	added ('OK')	text/html	etag:%22xzn1t26ikh20u7%22	https://www.civilopedia.net/gathering-storm/units/unit_ironclad	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_ironclad.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:51	100480/100480	---MCZ	200	added ('OK')	text/html	etag:%22j09k0qr4ae25g1%22	https://www.civilopedia.net/gathering-storm/units/unit_missile_cruiser	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_missile_cruiser.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:52	95819/95819	---MCZ	200	added ('OK')	text/html	etag:%22ljvh5drn6021v2%22	https://www.civilopedia.net/gathering-storm/units/unit_nuclear_submarine	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_nuclear_submarine.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:53	95208/95208	---MCZ	200	added ('OK')	text/html	etag:%224vbd8he8a821cx%22	https://www.civilopedia.net/gathering-storm/units/unit_privateer	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_privateer.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:54	97735/97735	---MCZ	200	added ('OK')	text/html	etag:%22nb4284u61823co%22	https://www.civilopedia.net/gathering-storm/units/unit_quadrireme	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_quadrireme.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:55	104212/104212	---MCZ	200	added ('OK')	text/html	etag:%22ojb430l9mg28bp%22	https://www.civilopedia.net/gathering-storm/units/unit_submarine	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_submarine.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:56	93284/93284	---MCZ	200	added ('OK')	text/html	etag:%22lhfc5zpup91zwt%22	https://www.civilopedia.net/gathering-storm/units/unit_norwegian_longship	data/civilopedia/www.civilopedia.net/gathering-storm/units/unit_norwegian_longship.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:56	9131/9131	---M--	200	added ('OK')	image/png	etag:zxQzal4Ta-iINbHNkJy+BBJo5pnNwMNy4kjUnW1nDkk=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_unit_brazilian_minas_geraes.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_unit_brazilian_minas_geraes5fa3.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:57	1406/1406	---M--	200	added ('OK')	image/png	etag:6IXf2zr-7vet3IvLsR6SFtcMBtzRiIVVipPCKr2vl2U=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_unit_missile_cruiser.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_unit_missile_cruiserd118.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:58	2417/2417	---M--	200	added ('OK')	image/png	etag:9lWqjzD-nrXF7Vngf4fjIqPaqsx6ZFnhcmoQBiYUV2Y=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_unit_frigate.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_unit_frigate6f24.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:11:59	43/43	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2004%20Dec%202024%2016:11:59%20GMT	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_stats_antiair.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/image7561	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:12:01	97002/97002	---MCZ	200	added ('OK')	text/html	etag:%229zfbkuir5x22ps%22	https://www.civilopedia.net/gathering-storm/civics/civic_nationalism	data/civilopedia/www.civilopedia.net/gathering-storm/civics/civic_nationalism.html	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:12:01	6018/6018	---M--	200	added ('OK')	image/png	etag:4cGaeZsjw9v3o2cSEB3J1zwfO6nCMGNSqODYe2T0ddQ=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_civic_nationalism.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_civic_nationalism7ae0.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:12:02	1447/1447	---M--	200	added ('OK')	image/png	etag:dJpg0mkNtyEJpkJ3dBrRgEDWZuN3SvfvHiR2Af9W1KI=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Fresource_coal.png&w=64&q=75	data/civilopedia/www.civilopedia.net/_next/resource_coalcd19.png	(from https://www.civilopedia.net/gathering-storm/units/unit_brazilian_minas_geraes)
19:12:03	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.491.delayed	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_basil)
19:12:03	80705/80705	---MCZ	200	added ('OK')	text/html	etag:%22i7sz4p9pe1q70%22	https://www.civilopedia.net/gathering-storm/religions/religion_orthodoxy	data/civilopedia/www.civilopedia.net/gathering-storm/religions/religion_orthodoxy.html	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_basil)
19:12:04	1222/1222	---M--	200	added ('OK')	image/png	etag:biQJfmTwLHfp2E3o2cJflG4ALahq3Y9R6BbkgluOLxg=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_religion_orthodoxy.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_religion_orthodoxy28af.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_basil)
19:12:05	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.494.delayed	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_theodora)
19:12:05	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.495.delayed	(from https://www.civilopedia.net/gathering-storm/units/unit_byzantine_dromon)
19:12:05	88524/88524	---MCZ	200	added ('OK')	text/html	etag:%227v9egn307m1w7j%22	https://www.civilopedia.net/gathering-storm/technologies/tech_shipbuilding	data/civilopedia/www.civilopedia.net/gathering-storm/technologies/tech_shipbuilding.html	(from https://www.civilopedia.net/gathering-storm/units/unit_byzantine_dromon)
19:12:06	4601/4601	---M--	200	added ('OK')	image/png	etag:yqUPb2m744mQopq1WX5dNG2W78kbRgUsiBIk3vwQ3h0=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_tech_shipbuilding.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_tech_shipbuildingf4e8.png	(from https://www.civilopedia.net/gathering-storm/units/unit_byzantine_dromon)
19:12:08	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.499.delayed	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_laurier)
19:12:08	173259/173259	---M--	200	added ('OK')	image/png	etag:W/%222a4cb-1850c284093%22	https://www.civilopedia.net/images/core/icon_leader_laurier.png	data/civilopedia/www.civilopedia.net/images/core/icon_leader_laurier.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_laurier)
19:12:08	121095/121095	---M--	200	added ('OK')	image/png	etag:QYd8kfQi6i9bMKUrUy-CJxPyyrqKdjnUZquvJh1Bp7s=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_leader_laurier.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_leader_laurierbc32.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_laurier)
19:12:09	859/859	---M--	200	added ('OK')	image/png	etag:2Tn99joxn-B+-dKxfE+a3XIvNs5S5LmooTyWUwcShtg=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_civilization_canada.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_civilization_canadad542.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_laurier)
19:12:10	26878/26878	---M--	200	added ('OK')	image/png	etag:W/%2268fe-1850c284207%22	https://www.civilopedia.net/images/core/icon_unit_canada_mountie.png	data/civilopedia/www.civilopedia.net/images/core/icon_unit_canada_mountie.png	(from https://www.civilopedia.net/gathering-storm/units/unit_canada_mountie)
19:12:11	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.49d.delayed	(from https://www.civilopedia.net/gathering-storm/units/unit_canada_mountie)
19:12:11	8218/8218	---M--	200	added ('OK')	image/png	etag:5FXvrJSW6W77UqsCft5pAu8TAtDeAJIizpE0luJK7sc=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_unit_canada_mountie.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_unit_canada_mountie5ea2.png	(from https://www.civilopedia.net/gathering-storm/units/unit_canada_mountie)
19:12:13	94267/94267	---MCZ	200	added ('OK')	text/html	etag:%22fzxru1iyo820mq%22	https://www.civilopedia.net/gathering-storm/civics/civic_conservation	data/civilopedia/www.civilopedia.net/gathering-storm/civics/civic_conservation.html	(from https://www.civilopedia.net/gathering-storm/units/unit_canada_mountie)
19:12:13	5371/5371	---M--	200	added ('OK')	image/png	etag:Q7PeqZbyWPC1Qp6R4hdkwxF-k2T7ps+xTpC2W8Vcg1o=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_civic_conservation.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_civic_conservationf2df.png	(from https://www.civilopedia.net/gathering-storm/units/unit_canada_mountie)
19:12:14	45579/45579	---M--	200	added ('OK')	image/png	etag:W/%22b20b-1850c28406f%22	https://www.civilopedia.net/images/core/icon_improvement_ice_hockey_rink.png	data/civilopedia/www.civilopedia.net/images/core/icon_improvement_ice_hockey_rink.png	(from https://www.civilopedia.net/gathering-storm/improvements/improvement_ice_hockey_rink)
19:12:15	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.4a2.delayed	(from https://www.civilopedia.net/gathering-storm/improvements/improvement_ice_hockey_rink)
19:12:15	19874/19874	---M--	200	added ('OK')	image/png	etag:cBQ4i9F5IHPt567ST64rV8mh1RV3icWGjGhDpbD+DVA=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_improvement_ice_hockey_rink.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_improvement_ice_hockey_rink0c14.png	(from https://www.civilopedia.net/gathering-storm/improvements/improvement_ice_hockey_rink)
19:12:17	92147/92147	---MCZ	200	added ('OK')	text/html	etag:%22zlzd3eqpzg1yz6%22	https://www.civilopedia.net/gathering-storm/civics/civic_colonialism	data/civilopedia/www.civilopedia.net/gathering-storm/civics/civic_colonialism.html	(from https://www.civilopedia.net/gathering-storm/improvements/improvement_ice_hockey_rink)
19:12:17	4851/4851	---M--	200	added ('OK')	image/png	etag:8-EBlxTMh4QyGI9JJECJJJHFyxO6-aqP5lBHyFkNOoA=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_civic_colonialism.png&w=128&q=75	data/civilopedia/www.civilopedia.net/_next/icon_civic_colonialismef6a.png	(from https://www.civilopedia.net/gathering-storm/improvements/improvement_ice_hockey_rink)
19:12:19	0/-1	---M--	307	error ('')			https://www.civilopedia.net/gathering-storm/concepts	data/civilopedia/www.civilopedia.net/gathering-storm/concepts.4a7.delayed	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_qin)
19:12:19	179494/179494	---M--	200	added ('OK')	image/png	etag:W/%222bd26-1850c2840a7%22	https://www.civilopedia.net/images/core/icon_leader_qin.png	data/civilopedia/www.civilopedia.net/images/core/icon_leader_qin.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_qin)
19:12:19	129256/129256	---M--	200	added ('OK')	image/png	etag:2gqmg4H2P-OyhqmwNZ7otjhXH1P84MoZeSc7HYvNWDA=	https://www.civilopedia.net/_next/image?url=%2Fimages%2Fcore%2Ficon_leader_qin.png&w=640&q=75	data/civilopedia/www.civilopedia.net/_next/icon_leader_qinfbfb.png	(from https://www.civilopedia.net/gathering-storm/civilizations/leader_qin)
