,ID  объявления,Адрес квартиры,Широта,Долгота,Расстояние до a1,Расстояние до a2,Расстояние до a3,Расстояние до a4,Расстояние до a5,Расстояние до a6,Расстояние до a7,Расстояние до a8,Расстояние до a9,Расстояние до a10
25,252263445,"Санкт-Петербург, улица Плесецкая, 16",60.035869500000004,30.222150635417982,10.122753849697702,6.7933834076950665,17.905222955855795,13.41277035984892,25.672296831944323,11.269312815781584,6.2143357473177785,25.998225249759532,4.2224467280761075,13.61589367113785
26,251247028,"Санкт-Петербург, Кондратьевский проспект, 64к9",,,,,,,,,,,,
27,255056919,"Санкт-Петербург, Октябрьская набережная, 38",59.9033425,30.4394372,9.340650391792932,12.427433300615998,5.61913031015386,6.454978857013428,10.333267273637725,14.470134934170343,17.890350068793342,7.161095662118494,15.670574452269376,5.91992619581871
28,255186530,"Санкт-Петербург, Коломяжский проспект, 15к2",60.0096932,30.2954614,5.9924862156601,2.947038766860521,13.908257009270192,8.412260665753221,21.797120999062027,7.636128738561895,5.237386418807488,21.351275213195844,3.72690020610473,9.196513903213177
29,232355803,"Санкт-Петербург, улица Хошимина, 16",60.053911,30.3248635,10.893906767527216,8.123726399498265,18.596118944768147,11.530285168392034,26.446020535992677,6.008013523697985,0.15933627004083376,25.1146414631144,8.048869333908486,13.674718220702477
30,254968003,"Санкт-Петербург, проспект Средний Васильевского острова, 87к3",,,,,,,,,,,,
31,244958937,"Санкт-Петербург, улица Хошимина, 16",60.053911,30.3248635,10.893906767527216,8.123726399498265,18.596118944768147,11.530285168392034,26.446020535992677,6.008013523697985,0.15933627004083376,25.1146414631144,8.048869333908486,13.674718220702477
32,246716617,"Санкт-Петербург, Социалистическая улица, 21",59.9201161,30.34628606268987,4.520941213423357,7.864441738583585,3.6598375809143793,5.501234540994948,11.49513253028868,13.30842272024626,14.934902664205296,11.54825302498281,10.78247972002435,1.3216292197971728
33,235834710,"Санкт-Петербург, улица Хошимина, 16",60.053911,30.3248635,10.893906767527216,8.123726399498265,18.596118944768147,11.530285168392034,26.446020535992677,6.008013523697985,0.15933627004083376,25.1146414631144,8.048869333908486,13.674718220702477
34,244958289,"Санкт-Петербург, улица Хошимина, 16",60.053911,30.3248635,10.893906767527216,8.123726399498265,18.596118944768147,11.530285168392034,26.446020535992677,6.008013523697985,0.15933627004083376,25.1146414631144,8.048869333908486,13.674718220702477
35,255091870,"Санкт-Петербург, Пискаревский проспект, 1",59.969668,30.413542,5.963372867793991,7.330021675760483,9.96250581165088,1.2473834236775918,17.12469318884444,7.0810059023258844,10.52940576647451,14.639580949097196,10.59266163528992,5.508941910900804
36,255008019,"Санкт-Петербург, Яхтенная улица, 34",60.0041395,30.2232366,7.197735924307623,4.143488582278546,14.672081419444087,11.430954220425507,22.331314119659954,11.661615892127971,8.037292138191104,23.131373479458777,0.8324501487968669,10.729275057525067
37,254896384,"Санкт-Петербург, улица Красуцкого, 3М",59.9026271,30.3160712,6.001276790866997,9.198504398556196,2.3272338230615306,8.078653227985331,9.93151357194469,15.731301374047273,16.859916712378407,11.5267666906692,11.63794241886898,3.7687163236842673
38,254961703,"Санкт-Петербург, проспект Обуховской обороны, 138к2",,,,,,,,,,,,
39,217575244,"Санкт-Петербург, улица Орджоникидзе, 52",59.8443442,30.3280694,12.525702593224972,15.712837667638398,4.869093358905402,13.51233980158556,3.7697477352981,21.69489465133896,23.340678612398076,8.77169809766124,17.967554607771035,9.82382602543956
40,246717036,"Санкт-Петербург, Социалистическая улица, 21",59.9201161,30.34628606268987,4.520941213423357,7.864441738583585,3.6598375809143793,5.501234540994948,11.49513253028868,13.30842272024626,14.934902664205296,11.54825302498281,10.78247972002435,1.3216292197971728
41,253750460,"Санкт-Петербург, проспект Королева, 59к1",,,,,,,,,,,,
42,255058645,"Санкт-Петербург, пос. Парголово, Заречная улица, 41",,,,,,,,,,,,
43,248052441,"Санкт-Петербург, Пулковское шоссе, 71к4",,,,,,,,,,,,
44,254923875,"Санкт-Петербург, дорога Муринская, 10к1",60.0389692,30.4467489,11.947342643645754,10.907106745708557,17.842882586423187,9.18565504244026,25.04317136377451,1.4201478174813797,6.83639200312902,21.91353326001508,12.770401628347745,13.100089511132364
