artist,song,chordAbs,chordRel,link,keyTonic,keyScale
Nitro Fun,Soldiers,"['Gm', 'Gm', 'Bb', 'Cm7', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb', 'F', 'Gm', 'Gm', 'Bb', 'Cm7', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb', 'Dm', 'Eb', 'F']","['i', 'i', 'III', 'iv7', 'v', 'VI', 'v', 'VI', 'v', 'VI', 'v', 'VI', 'VII', 'i', 'i', 'III', 'iv7', 'v', 'VI', 'v', 'VI', 'v', 'VI', 'v', 'VI', 'VII']",/theorytab/view/nitro-fun/soldiers,G,minor
Nitrous Oxide,Amnesia,"['C#', 'B/D#', 'E', 'F#7sus2', 'F#6', 'A(add9)']","['V', 'IV6', 'bVII', 'Ib7sus2', 'vi65', 'bIII(add9)']",/theorytab/view/nitrous-oxide/amnesia,F#,major
Nitrous Oxide,North Pole,"['Em', 'G6', 'Bm', 'A(add9)', 'Em', 'G6', 'Bm', 'A(add9)']","['i', 'i65', 'v', 'IV(add9)', 'i', 'i65', 'v', 'IV(add9)']",/theorytab/view/nitrous-oxide/north-pole,E,dorian
Nitrous Oxide,Show Me,"['Abmaj7sus2', 'Bbsus2sus#4', 'Bb6', 'G7/B', 'Cm7', 'C7sus4', 'C7', 'C7']","['bVI7sus2', 'VIIsus2sus4', 'v65', 'V65', 'i7', 'I7sus4', 'I7', 'I7']",/theorytab/view/nitrous-oxide/show-me,C,mixolydian
Nivea,Laundromat,"['B9sus4', 'Emaj9', 'C#9sus4', 'G#m', 'A']","['V9sus4', 'I9', 'vi9sus4', 'iii', 'IV']",/theorytab/view/nivea/laundromat,E,major
No Doubt,Don't Speak,"['Fm', 'Bbm', 'Eb', 'C7', 'Bbm', 'C7', 'Fm', 'Fm/Ab', 'Bbm7', 'C7', 'Fm', 'Bbm', 'Eb', 'C7', 'Bbm', 'C7', 'Fm', 'Eb', 'C', 'Ab', 'Ab', 'Eb', 'Gb', 'Do', 'Fb', 'Fb/Ab', 'Bbsus4', 'Ab', 'Ab(add9)', 'Ab(add9)', 'Ab(add9)', 'Eb', 'Cm', 'Gm', 'Fm', 'Bb', 'Gm', 'Fm', 'Bb', 'Cm', 'Gm', 'Fm', 'Bb', 'Gm', 'Cm', 'Fm', 'Bb', 'Cm', 'Gm', 'Fm', 'Bb', 'Eb', 'Bb', 'C', 'Cm', 'Gm', 'Fm', 'Bb', 'Gm', 'Fm', 'Bb', 'Cm', 'Gm', 'Fm', 'Bb', 'Eb', 'Bb', 'C']","['i', 'iv', 'VII', 'V7', 'iv', 'V7', 'i', 'i6', 'iv7', 'V7', 'i', 'iv', 'VII', 'V7', 'iv', 'V7', 'ii', 'I', 'VI', 'IV', 'IV', 'I', 'bIII', 'viio', 'bII', 'bII6', 'Vsus4', 'IV', 'IV(add9)', 'IV(add9)', 'IV(add9)', 'I', 'i', 'v', 'iv', 'VII', 'v', 'iv', 'VII', 'i', 'v', 'iv', 'VII', 'v', 'i', 'iv', 'VII', 'i', 'v', 'iv', 'VII', 'III', 'VII', 'I', 'i', 'v', 'iv', 'VII', 'v', 'iv', 'VII', 'i', 'v', 'iv', 'VII', 'III', 'VII', 'I']",/theorytab/view/no-doubt/dont-speak,F,minor
No Doubt,It's My Life,"['F', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Gb', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Gb', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Bbm', 'Ebm/Bb', 'Ab', 'Db', 'Db', 'Gb', 'E', 'E', 'Esus4', 'Bm7/F#', 'A', 'E', 'E', 'B7sus4/F#', 'A']","['V', 'vi', 'ii64', 'V', 'I', 'IV', 'vi', 'ii64', 'V', 'I', 'IV', 'vi', 'ii64', 'V', 'I', 'vi', 'ii64', 'V', 'I', 'vi', 'ii64', 'V', 'I', 'vi', 'ii64', 'V', 'I', 'I', 'IV', 'I', 'I', 'Isus4', 'v43', 'IV', 'I', 'I', 'v43sus4', 'IV']",/theorytab/view/no-doubt/its-my-life,Db,major
No Doubt,Just A Girl,"['Bm', 'A', 'G', 'A', 'Bm', 'A', 'G', 'A', 'Bm', 'A', 'G', 'A', 'Bm', 'A', 'G', 'A', 'G', 'C', 'D(no3no5)', 'A(no3no5)', 'Bm(no3no5)', 'Bm(no3no5)', 'D(no3no5)', 'A#o(no3no5)', 'A#o(no3no5)', 'D(no3no5)', 'A(no3no5)', 'Em(no3no5)', 'D(no3no5)', 'A(no3no5)', 'Bm(no3no5)', 'Bm(no3no5)', 'D(no3no5)', 'A#o(no3no5)', 'A#o(no3no5)', 'D(no3no5)', 'A(no3no5)', 'Em(no3no5)', '']","['i', 'VII', 'VI', 'VII', 'i', 'VII', 'VI', 'VII', 'i', 'VII', 'VI', 'VII', 'i', 'VII', 'VI', 'VII', 'VI', 'bII', 'III(no3no5)', 'VII(no3no5)', 'i(no3no5)', 'i(no3no5)', 'III(no3no5)', 'viio(no3no5)', 'viio(no3no5)', 'III(no3no5)', 'VII(no3no5)', 'iv(no3no5)', 'III(no3no5)', 'VII(no3no5)', 'i(no3no5)', 'i(no3no5)', 'III(no3no5)', 'viio(no3no5)', 'viio(no3no5)', 'III(no3no5)', 'VII(no3no5)', 'iv(no3no5)', '']",/theorytab/view/no-doubt/just-a-girl,B,minor
No Doubt,Spiderwebs,"['Bb', 'F', 'Gm', 'Eb', 'Bb', 'F', 'Gm', 'Eb', 'Dm', 'Cm', 'Bb', 'F/A', 'Eb', 'F', 'Bb', 'Gm', 'Eb', 'F', 'Bb', 'F', 'Gm', 'Eb', 'Bb/D', 'F/C', 'Bb', 'F/A', 'Bb', 'F', 'Gm', 'Eb', 'Bb/D', 'F/C', 'Bb', 'F/A', 'Bb', 'Bb', 'Bb', 'Cm', 'Dm', 'F', 'Gm', 'Bb']","['I', 'V', 'vi', 'IV', 'I', 'V', 'vi', 'IV', 'iii', 'ii', 'I', 'V6', 'IV', 'V', 'I', 'vi', 'IV', 'V', 'I', 'V', 'vi', 'IV', 'I6', 'V64', 'I', 'V6', 'I', 'V', 'vi', 'IV', 'I6', 'V64', 'I', 'V6', 'I', 'I', 'I', 'ii', 'iii', 'V', 'vi', 'I']",/theorytab/view/no-doubt/spiderwebs,Bb,major
No Doubt,Underneath It All,"['E', 'A', 'B', 'A', 'E', 'A', 'B', 'A', 'E', 'A', 'B', 'A', 'E', 'A', 'B', 'Bsus2', 'B7/A']","['I', 'IV', 'V', 'IV', 'I', 'IV', 'V', 'IV', 'I', 'IV', 'V', 'IV', 'I', 'IV', 'V', 'Vsus2', 'V42']",/theorytab/view/no-doubt/underneath-it-all,E,major
Nobuo Uematsu,Aerith's Theme,"['D', 'Am', 'D', 'A', 'Am', 'D', 'Am', 'Bb', 'Gm', 'D']","['I', 'v', 'I', 'V', 'v', 'I', 'v', 'bVI', 'iv', 'I']",/theorytab/view/nobuo-uematsu/aeriths-theme,D,mixolydian
Nobuo Uematsu,Atma Weapon Theme,"['F', 'G', 'Am', 'G', 'F', 'Go/Db', 'C', 'C', 'D', 'F', 'G', 'Ab', 'Gbmaj7', 'Fsus4', 'Fsus4', 'F', 'F', 'Am', 'Am', 'Am/E', 'Am', 'Am', 'Am/E', 'Am', 'Am', 'Am/E', 'Am', 'Am', 'Am/E', 'Am', 'Am', 'Am/E', 'Am', 'Am', 'Am/E', 'F', 'G', 'Am', 'Am', 'Am/E', 'Am', 'G', 'Dm/F', 'Ebmaj7', 'Dbmaj7', 'Gbmaj7', 'Eb7sus4', 'Ab', 'Am', 'Bsus4', 'Am/E', 'Ao', 'A7sus4', 'Am/E', 'Am', 'Bsus4', 'Am/E', 'Ao', 'A7sus4', 'Am/E']","['VI', 'VII', 'i', 'VII', 'VI', 'viio64', 'III', 'III', 'IV', 'VI', 'VII', 'bI', 'bVII7', 'VIsus4', 'VIsus4', 'VI', 'VI', 'i', 'i', 'i64', 'i', 'i', 'i64', 'i', 'i', 'i64', 'i', 'i', 'i64', 'i', 'i', 'i64', 'i', 'i', 'i64', 'VI', 'VII', 'i', 'i', 'i64', 'i', 'VII', 'iv6', 'bV#7', 'bIV7', 'bVII7', 'bv7sus4', 'bI', 'i', 'iisus4', 'i64', 'io', 'i7sus4', 'i64', 'i', 'iisus4', 'i64', 'io', 'i7sus4', 'i64']",/theorytab/view/nobuo-uematsu/atma-weapon-theme,A,minor
Nobuo Uematsu,Battle 1 - Final Fantasy IX,"['Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'G5', 'G5', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'Am(no3)', 'G5', 'G5', 'Am', 'Am/G', 'Am', 'Am/G', 'Am', 'Am/G', 'Am', 'Am/G', 'Fmaj7', 'Fmaj7', 'G7', 'G7', 'Am', 'Am/G', 'Am', 'Am/G', 'Am', 'Am/G', 'Am', 'Am/G', 'F', 'Dm7', 'G', 'Em7', 'F', 'D7/F#', 'G', 'E7/G#', 'Am7', 'Dm', 'G7', 'C', 'Am7', 'D7/F#', 'Gsus4', 'Gsus4', 'G', 'G', 'Am', 'Am', 'Am', 'Am/G', 'Am', 'Am/G', 'F', 'F/G', 'Am', 'Am/G', 'Am', 'Am/G', 'Am', 'Am', 'Am', 'Am/G', 'Am', 'Am/G', 'F', 'F/G', 'Am', 'Am/G', 'Am', 'Am/G']","['i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'VII(no3)', 'VII(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'i(no3)', 'VII(no3)', 'VII(no3)', 'i', 'i42', 'i', 'i42', 'i', 'i42', 'i', 'i42', 'VI7', 'VI7', 'VII7', 'VII7', 'i', 'i42', 'i', 'i42', 'i', 'i42', 'i', 'i42', 'VI', 'iv7', 'VII', 'v7', 'VI', 'V65', 'VII', 'V65', 'i7', 'iv', 'VII7', 'III', 'i7', 'V65', 'VIIsus4', 'VIIsus4', 'VII', 'VII', 'i', 'i', 'i', 'i42', 'i', 'i42', 'VI', 'VII11', 'i', 'i42', 'i', 'i42', 'i', 'i', 'i', 'i42', 'i', 'i42', 'VI', 'VII11', 'i', 'i42', 'i', 'i42']",/theorytab/view/nobuo-uematsu/battle-1---final-fantasy-ix,A,minor
Nobuo Uematsu,Battle at the Big Bridge - Final Fantasy V,"['Fm', 'C7', 'Db', 'Eb', 'Fm', 'C7', 'Db', 'Eb', 'Cm', 'G7', 'Bb', 'F', 'Ab', 'Bb', 'Cm', 'F#o/A', 'G7']","['i', 'V7', 'VI', 'VII', 'i', 'V7', 'VI', 'VII', 'i', 'V7', 'VII', 'IV', 'VI', 'VII', 'i', 'viio6', 'V7']",/theorytab/view/nobuo-uematsu/battle-at-the-big-bridge---final-fantasy-v,F,minor
Nobuo Uematsu,Bo-Kon-Ho-Ko,"['F#m', 'F#m', 'F#m', 'E', 'F#m', 'F#m', 'C#m', 'F#m', 'F#m', 'E', 'F#m', 'Bm', 'C#m', 'F#m', 'C#m', 'F#m', 'C#m', 'F#m', 'Gbm', 'Gbm', 'Ebb/Gb', 'Ebo/Gb', 'Ebb/Gb', 'Gbm', 'Dbm', 'Dbm7', 'Bbb', 'Fb', 'G', 'Ebb', 'F', 'Fbsus4', 'Ebb', 'Fbsus4', 'C', 'Fm', 'Fm', 'Db/F', 'Do/F', 'Db/F', 'Fm', 'Cm', 'Cm7', 'Ab', 'Eb', 'Gb', 'Db', 'Fb', 'Ebm', 'Db', 'Ebsus4', 'Ab']","['i', 'i', 'i', 'VII', 'i', 'i', 'v', 'i', 'i', 'VII', 'i', 'iv', 'v', 'i', 'v', 'i', 'v', 'i', 'bvii', 'bvii', 'bV6', 'vo6', 'bV6', 'bvii', 'iv', 'iv7', 'bII', 'bVI', 'V', 'bV', 'V', 'bVIsus4', 'bV', 'bVIsus4', 'V', 'vi', 'vi', 'IV6', '#ivo6', 'IV6', 'vi', 'iii', 'iii7', 'I', 'V', 'bVII', 'IV', 'bVI', 'v', 'IV', 'Vsus4', 'I']",/theorytab/view/nobuo-uematsu/bo-kon-ho-ko,F#,minor
Nobuo Uematsu,Burn Bobonga - Chrono Trigger,"['F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'G/F#', 'F#m', 'F#m', 'F#m', 'F#m', 'G/F#', 'F#m']","['i', 'i', 'i', 'i', 'i', 'II42', 'i', 'i', 'i', 'i', 'II42', 'i']",/theorytab/view/nobuo-uematsu/burn-bobonga---chrono-trigger,F#,phrygian
Nobuo Uematsu,Calm Before The Storm,"['Bbm7', 'Bb7sus4', 'Bbm7', 'Eb', 'Eb(add9)', 'Eb', 'Bbm7', 'Bbsus4', 'Bbm7', 'Eb', 'Eb(add9)', 'Eb', 'Cm(add9)', 'Cm(add9)/Eb', 'Cm(add9)', 'Db6', 'Am7', 'Am7/E', 'C6', 'Gm/Bb', 'Bbsus4', 'Gm/Bb', 'Bbm7', 'Bbm7/F', 'Eb', 'Eb(add9)/Bb', 'Eb/Bb', 'Bbm7', 'Bbm7/F', 'Cm(add9)', 'Cm(add9)/G', 'Bbm7', 'Bbm7/F', 'Eb', 'Eb(add9)/Bb', 'Ab', 'Gb', 'Fm', 'Fm/Ab', 'Bb', 'Bbsus4', 'Bbsus2', 'Bb']","['i7', 'i7sus4', 'i7', 'IV', 'IV(add9)', 'IV', 'i7', 'isus4', 'i7', 'IV', 'IV(add9)', 'IV', 'ii(add9)', 'ii6(add9)', 'ii(add9)', 'i65', '#vii7', '#vii43', '#vii65', 'vi6', 'Isus4', 'vi6', 'i7', 'i43', 'IV', 'IV64(add9)', 'IV64', 'i7', 'i43', 'ii(add9)', 'ii64(add9)', 'i7', 'i43', 'IV', 'IV64(add9)', 'VII', 'bVI', 'v', 'v6', 'I', 'Isus4', 'Isus2', 'I']",/theorytab/view/nobuo-uematsu/calm-before-the-storm,Bb,dorian
Nobuo Uematsu,Catastrophe,"['Cm7(add11)(no5)', 'Csus2', 'Db(no3)/C', 'Cm7(add11)(no5)', 'Csus2', 'Db/C', 'Cm7(add11)(no5)', 'Csus2', 'Db(no3)/C', 'Cm7(add11)(no5)', 'Csus2', 'Db/C']","['i7(add11)(no5)', 'isus2', 'II42(no3)', 'i7(add11)(no5)', 'isus2', 'II42', 'i7(add11)(no5)', 'isus2', 'II42(no3)', 'i7(add11)(no5)', 'isus2', 'II42']",/theorytab/view/nobuo-uematsu/catastrophe,C,phrygian
Nobuo Uematsu,Coin Song - FFVI,"['E', 'D#m7', 'G#/B#', 'A', 'D', 'C#m', 'A', 'G#m7', 'E', 'F#m7', 'D', 'G#7', 'C#m', 'A', 'G#m7', 'E', 'F#m7', 'D', 'G#7', 'C#sus4', 'C#']","['III', 'ii7', 'V6', 'VI', 'bII', 'i', 'VI', 'v7', 'III', 'iv7', 'bII', 'V7', 'i', 'VI', 'v7', 'III', 'iv7', 'bII', 'V7', 'isus4', 'I']",/theorytab/view/nobuo-uematsu/coin-song---ffvi,C#,minor
Nobuo Uematsu,Costa del Sol - Final Fantasy VII,"['Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Am7', 'Am7', 'Am7', 'D9', 'D9', 'D9', 'D9', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Bbmaj7', 'Bbmaj7', 'Bbmaj7', 'Bbmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Bbmaj7', 'Bbmaj7', 'Bbmaj7', 'Bbmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'A7', 'A7', 'A7', 'A7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'A7', 'A7', 'A7']","['i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'i7', 'i7', 'i7', 'IV9', 'IV9', 'IV9', 'IV9', 'bVI7', 'bVI7', 'bVI7', 'IV7', 'IV7', 'IV7', 'IV7', 'bVI7', 'bVI7', 'bVI7', 'IV7', 'IV7', 'IV7', 'IV7', 'VII7', 'VII7', 'VII7', 'Ib7', 'Ib7', 'Ib7', 'Ib7', 'VII7', 'VII7', 'VII7', 'Ib7', 'Ib7', 'Ib7']",/theorytab/view/nobuo-uematsu/costa-del-sol---final-fantasy-vii,A,dorian
Nobuo Uematsu,Cyan's Theme,"['Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'Cm7', 'C7sus4', 'C7sus4', 'C7sus2', 'Cm7', 'Cm7']","['i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7', 'i7sus4', 'i7sus4', 'i7sus2', 'i7', 'i7']",/theorytab/view/nobuo-uematsu/cyans-theme,C,dorian
Nobuo Uematsu,Dancing Calcobrena - Final Fantasy IV,"['Am', 'F7', 'Fsus2/G', 'Am', 'F', 'F/C', 'Am', 'F', 'Fsus2/G', 'Am', 'Am', 'Am/C', 'Am/E', 'C/G', 'F#o', 'F', 'Am', 'F', 'Fsus2/G', 'Am', 'Am', 'Am/C', 'Am/E', 'C/G', 'F#o', 'F']","['i', 'VI7', 'VI6sus2', 'i', 'VI', 'VI64', 'i', 'VI', 'VI6sus2', 'i', 'i', 'i6', 'i64', 'III64', '#vio', 'VI', 'i', 'VI', 'VI6sus2', 'i', 'i', 'i6', 'i64', 'III64', '#vio', 'VI']",/theorytab/view/nobuo-uematsu/dancing-calcobrena---final-fantasy-iv,A,minor
Nobuo Uematsu,Devil's Lab,"['C#m', 'C#m7(no5)', 'A#o/C#', 'C#o', 'C#m', 'E', 'E/G#', 'F#', 'F#/A#', 'C#m', 'C#m', 'C#m', 'C#m7(no5)', 'A#o/C#', 'C#o', 'C#m', 'E', 'E/G#', 'F#', 'F#/A#', 'C#m']","['i', 'i7(no5)', 'vio6', 'io', 'i', 'III', 'III6', 'IV', 'IV6', 'i', 'i', 'i', 'i7(no5)', 'vio6', 'io', 'i', 'III', 'III6', 'IV', 'IV6', 'i']",/theorytab/view/nobuo-uematsu/devils-lab,C#,dorian
Nobuo Uematsu,Edgar and Sabin's Theme,"['C#m', 'F#/C#', 'C#m', 'F#/C#', 'C#m', 'E/B', 'F#/A#', 'C#m/G#', 'A', 'B', 'E', 'G#m/D#', 'C#m', 'F#/C#', 'C#m', 'F#/C#', 'C#m', 'E/B', 'F#/A#', 'C#m/G#', 'A', 'B', 'C#sus4', 'C#']","['i', 'IV64', 'i', 'IV64', 'i', 'III64', 'IV6', 'i64', 'bVI', 'VII', 'III', 'v64', 'i', 'IV64', 'i', 'IV64', 'i', 'III64', 'IV6', 'i64', 'bVI', 'VII', 'isus4', 'I']",/theorytab/view/nobuo-uematsu/edgar-and-sabins-theme,C#,dorian
Nobuo Uematsu,Esper World,"['D#m', 'D#m', 'D#mM7', 'D#mM7', 'D#m', 'D#m', 'D#mM7', 'D#mM7', 'G#m/D#', 'G#m/D#', 'D#m', 'D#m', 'D#m', 'D#m', 'G#m/D#', 'G#m/D#', 'Emaj7(#5)', 'Emaj7(#5)', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'E', 'E']","['i', 'i', 'i7', 'i7', 'i', 'i', 'i7', 'i7', 'iv64', 'iv64', 'i', 'i', 'i', 'i', 'iv64', 'iv64', 'bII+7(#5)', 'bII+7(#5)', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'II', 'II']",/theorytab/view/nobuo-uematsu/esper-world,D#,harmonicMinor
Nobuo Uematsu,Fight On - Final Fantasy VII,"['Am', 'Am', 'Am', 'Am', 'Cm', 'Cm', 'Cm', 'Cm', 'Dm', 'Dm/C', 'Dm', 'Dm/C', 'Dm', 'Dm/C', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm/C', 'Dm', 'Dm/C', 'Dm', 'Dm/C', 'Dm', 'Am', 'Am', 'Am', 'Am']","['i', 'i', 'i', 'i', 'iii', 'iii', 'iii', 'iii', 'iv', 'iv42', 'iv', 'iv42', 'iv', 'iv42', 'iv', 'i', 'i', 'i', 'i', 'iv', 'iv42', 'iv', 'iv42', 'iv', 'iv42', 'iv', 'i', 'i', 'i', 'i']",/theorytab/view/nobuo-uematsu/fight-on---final-fantasy-vii,A,minor
Nobuo Uematsu,Fighting - Final Fantasy VII,"['Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Fm', 'Fm', 'Eb', 'Db', 'Db', 'Cm', 'Bbm', 'Fm', 'Gb', 'Fm', 'Gb', 'Fm', 'Fm', 'Gb', 'Fm', 'Fm', 'Gb', 'Fm', 'Fm', 'Gb', 'Fm', 'Fm', 'Gb']","['i', 'VI', 'VII', 'i', 'VI', 'VII', 'i', 'i', 'i', 'VII', 'VI', 'VI', 'v', 'iv', 'i', 'bII', 'i', 'bII', 'i', 'i', 'II', 'i', 'i', 'II', 'i', 'i', 'II', 'i', 'i', 'II']",/theorytab/view/nobuo-uematsu/fighting---final-fantasy-vii,F,minor
Nobuo Uematsu,Final Fantasy - Battle,"['Gm', 'Gm', 'Gm', 'Gm', 'Gm', 'Gm', 'F', 'F', 'Gm', 'Gm', 'Gm', 'Gm', 'Gm', 'Gm', 'F', 'F', 'Gm', 'A', 'Bb', 'Cm', 'Gm', 'A', 'Bb', 'F/A', 'Gm', 'A', 'Bb', 'Cm', 'Gm', 'A', 'Bb', 'D/A', 'Gm', 'A', 'Bb', 'Cm', 'Gm', 'A', 'Bb', 'F/A', 'Gm', 'A', 'Bb', 'Cm', 'Gm', 'A', 'Bb', 'D/A', 'Gm', 'D', 'Gm/Bb', 'F/C', 'Bb', 'F/C', 'Bb', 'Cm', 'D', 'D', 'D', 'D', 'Cm', 'Ao/C', 'D', 'D', 'Dsus4', 'D7', 'Cm/Eb', 'Cm/Eb', 'Cm/Eb', 'Cm/Eb', 'F/C', 'Eb', 'D', 'D', 'Eo', 'F#o', 'Gm', 'Cm/G', 'Gm7', 'Cm/G', 'Gm', 'D', 'Gm/D', 'D7', 'Gm/D', 'D', 'Gm', 'Cm/G', 'Gm7', 'Cm/G', 'Gm', 'D', 'Gm/D', 'D7', 'Gm/D', 'D', 'Eb', 'Eb', 'Cm', 'Cm', 'D', 'D', 'D', 'D/F#', 'D/F#', 'D/A', 'D/A', 'Eb', 'Eb', 'Cm', 'Cm', 'D']","['i', 'i', 'i', 'i', 'i', 'i', 'VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'i', 'VII', 'VII', 'i', 'II', 'III', 'iv', 'i', 'II', 'III', 'VII6', 'i', 'II', 'III', 'iv', 'i', 'II', 'III', 'V64', 'i', 'II', 'III', 'iv', 'i', 'II', 'III', 'VII6', 'i', 'II', 'III', 'iv', 'i', 'II', 'III', 'V64', 'i', 'V', 'i6', 'VII64', 'III', 'VII64', 'III', 'iv', 'V', 'V', 'V', 'V', 'iv', 'iio6', 'V', 'V', 'Vsus4', 'V7', 'iv6', 'iv6', 'iv6', 'iv6', 'VII64', 'VI', 'V', 'V', '#vio', '#viio', 'i', 'iv64', 'i7', 'iv64', 'i', 'V', 'i64', 'V7', 'i64', 'V', 'i', 'iv64', 'i7', 'iv64', 'i', 'V', 'i64', 'V7', 'i64', 'V', 'VI', 'VI', 'iv', 'iv', 'V', 'V', 'V', 'V6', 'V6', 'V64', 'V64', 'VI', 'VI', 'iv', 'iv', 'V']",/theorytab/view/nobuo-uematsu/final-fantasy---battle,G,minor
Nobuo Uematsu,Final Fantasy - Main Theme,"['G', 'G/D', 'G', 'G/D', 'G', 'G/D', 'G', 'G/D', 'D/F#', 'D', 'D/F#', 'D', 'D/F#', 'D', 'D/F#', 'D', 'Am', 'Am/E', 'Am', 'Am/E', 'Am', 'Am/E', 'Am', 'Am/E', 'E/G#', 'E', 'E/G#', 'E', 'E/G#', 'E', 'E/G#', 'E', 'C', 'D', 'Bo', 'E', 'Am', 'Am/E', 'Am', 'Am/E', 'F', 'F', 'F', 'F', 'Bb', 'D', 'D7/C', 'Bm', 'D/A']","['VII', 'VII64', 'VII', 'VII64', 'VII', 'VII64', 'VII', 'VII64', 'IV6', 'IV', 'IV6', 'IV', 'IV6', 'IV', 'IV6', 'IV', 'i', 'i64', 'i', 'i64', 'i', 'i64', 'i', 'i64', 'V6', 'V', 'V6', 'V', 'V6', 'V', 'V6', 'V', 'III', 'IV', 'iio', 'V', 'i', 'i64', 'i', 'i64', 'VI', 'VI', 'VI', 'VI', 'IV', 'IV', 'IV42', 'ii', 'IV64']",/theorytab/view/nobuo-uematsu/final-fantasy---main-theme,A,minor
Nobuo Uematsu,Final Fantasy - Prelude,"['Bb(add9)', 'Gm(add9)', 'Bb(add9)', 'Gm(add9)', 'Eb(add9)', 'F(add9)', 'Gbmaj7', 'Abmaj7']","['I(add9)', 'vi(add9)', 'I(add9)', 'vi(add9)', 'IV(add9)', 'V(add9)', 'bVI7', 'bVII7']",/theorytab/view/nobuo-uematsu/final-fantasy---prelude,Bb,major
Nobuo Uematsu,Final Fantasy - Victory,"['Eb', 'Eb/Bb', 'Eb/G', 'Eb', 'Cb/Gb', 'Db/Ab', 'Eb', 'Db', 'Eb', 'Eb', 'Eb', 'Eb', 'Db', 'Eb', 'Db', 'Eb', 'Db', 'Eb', 'Cb']","['I', 'I64', 'I6', 'I', 'bVI64', 'VII64', 'I', 'VII', 'I', 'I', 'I', 'I', 'VII', 'I', 'VII', 'I', 'VII', 'I', 'bVI']",/theorytab/view/nobuo-uematsu/final-fantasy---victory,Eb,mixolydian
Nobuo Uematsu,Final Fantasy II - Town,"['F', 'C/E', 'Dm7', 'A/C#', 'Bb', 'C', 'F', 'C', 'F', 'C/E', 'Dm7', 'A/C#', 'Bb', 'C', 'Fsus4', 'F', 'Dbmaj7', 'Eb', 'Ab', 'Fm', 'Bbm7', 'C', 'Fm', 'F', 'Dbmaj7', 'Eb', 'Ab', 'Fm', 'Dbmaj7', 'Eb', 'Csus4', 'C']","['I', 'V6', 'vi7', 'V6', 'IV', 'V', 'I', 'V', 'I', 'V6', 'vi7', 'V6', 'IV', 'V', 'Isus4', 'I', 'VI7', 'VII', 'III', 'i', 'iv7', 'V', 'i', 'I', 'VI7', 'VII', 'III', 'i', 'VI7', 'VII', 'Vsus4', 'V']",/theorytab/view/nobuo-uematsu/final-fantasy-ii---town,F,major
