AnimeId;PersonId;Role
11411;33743;Background Art
11411;34125;Animation Director
11411;33433;Background Art
11411;34127;Background Art
11421;46756;Art Director
11433;52145;Producer
11433;8539;Director
11433;8074;Sound Director
11433;12257;Episode Director
11433;31055;Episode Director
11433;31055;Storyboard
11433;31055;2nd Key Animation
11433;31055;Animation Director
11433;42034;Episode Director
11433;2471;Script
11433;2471;Screenplay
11433;37330;Storyboard
11433;5076;Theme Song Lyrics
11433;14641;Theme Song Composition
11433;14641;Theme Song Arrangement
11433;5347;Theme Song Composition
11433;2749;Theme Song Arrangement
11433;14639;Theme Song Performance
11433;8159;Theme Song Arrangement
11433;14637;Theme Song Lyrics
11433;14637;Theme Song Performance
11433;27397;Key Animation
11433;21271;Key Animation
11433;15949;Key Animation
11433;49306;Key Animation
11433;49306;Animation Director
11433;49306;Assistant Animation Director
11433;28583;Key Animation
11433;46724;Key Animation
11433;41254;Key Animation
11433;26707;Animation Director
11433;26707;Chief Animation Director
11433;26707;Key Animation
11433;11951;Music
11433;16379;Original Creator
11433;39230;2nd Key Animation
11433;39230;Key Animation
11433;8542;Music
11433;6889;Key Animation
11433;46137;Key Animation
11433;39059;Animation Director
11433;39059;Assistant Animation Director
11433;39059;Key Animation
11433;39059;2nd Key Animation
11433;37049;Background Art
11433;41031;2nd Key Animation
11433;9447;Key Animation
11433;48020;Background Art
11433;47908;Key Animation
11433;27833;Background Art
11433;38859;2nd Key Animation
11433;36710;Background Art
11433;12509;Key Animation
11433;25623;Planning
11433;10262;Key Animation
11433;36155;Background Art
11433;6863;Character Design
11433;21017;Assistant Animation Director
11433;21017;Key Animation
11433;21017;Animation Director
11433;9015;Original Character Design
11433;34127;Background Art
11433;47104;Animation Director
11433;47104;Key Animation
11433;47104;2nd Key Animation
11433;17999;Animation Director
11441;5655;Director
11441;8461;Episode Director
11441;8461;Storyboard
11441;11845;Episode Director
11441;5978;Script
11441;2096;Script
11441;27397;Key Animation
11441;5448;Music
11441;5990;ADR Director
11441;38912;Key Animation
11441;38219;Director of Photography
11441;46495;Key Animation
11441;41021;In-Between Animation
11441;39230;Key Animation
11441;33997;Key Animation
11441;21819;Animation Director
11441;46135;Key Animation
11441;41533;Key Animation
11441;40849;Key Animation
11441;40243;Publicity
11441;33365;Key Animation
11441;7621;Executive Producer
11441;38822;Background Art
11441;37849;Editing
11441;40106;Key Animation
11441;40855;Key Animation
11441;53856;Background Art
11441;21831;Art Director
11441;43567;2nd Key Animation
11441;38913;Background Art
11441;41461;Background Art
11441;1890;Original Creator
11441;47104;2nd Key Animation
11445;3000;Original Creator
11445;5304;Music
11447;36897;Director
11457;25621;Producer
11457;48365;Character Design
11457;25471;Art Director
11457;7411;Music
11457;4338;Original Creator
11471;8537;Director
11471;1938;Original Creator
11471;19617;Music
11483;16759;Music
11491;14707;Director
11491;14707;Episode Director
11491;33713;Sound Director
11491;14709;Script
11491;14709;Screenplay
11491;658;Theme Song Performance
11491;14711;Music
11491;13519;Original Creator
11491;11561;Animation Director
11491;40844;Animation Director
11491;14713;Character Design
11497;41979;Producer
11497;10102;Director
11497;40091;Sound Director
11497;10027;Script
11497;10027;Series Composition
11497;41995;Theme Song Composition
11497;41995;Theme Song Lyrics
11497;40635;Color Design
11497;22571;Original Character Design
11497;41997;Director of Photography
11497;22573;Original Creator
11497;5070;Music
11497;41996;Art Director
11499;16583;Director
11499;16583;Episode Director
11499;16583;Storyboard
11499;19333;Episode Director
11499;34793;Script
11499;6736;Script
11499;6736;Series Composition
11499;40849;Storyboard
11499;40849;Animation Director
11499;40849;Key Animation
11499;39971;Storyboard
11499;10228;Theme Song Performance
11499;10228;Theme Song Lyrics
11499;20566;Theme Song Arrangement
11499;20566;Theme Song Composition
11499;12505;Theme Song Performance
11499;12505;Theme Song Arrangement
11499;12505;Theme Song Lyrics
11499;12505;Theme Song Composition
11499;5316;Executive Producer
11499;28583;Key Animation
11499;10082;Music
11499;2628;Original Creator
11499;47107;Key Animation
11499;17537;Art Director
11499;33997;Key Animation
11499;52753;Director of Photography
11499;7152;ADR Director
11499;41031;Key Animation
11499;11111;Chief Animation Director
11499;11111;Character Design
11499;39164;Animation Director
11499;39164;Key Animation
11499;38868;Sound Effects
11499;17047;Key Animation
11521;29195;Director
11525;13661;Producer
11525;13661;Series Composition
11525;7469;Sound Director
11525;13637;Episode Director
11525;81;Theme Song Performance
11525;13659;Executive Producer
11531;5083;Director
11531;51911;Sound Director
11531;16749;Sound Director
11531;37429;Episode Director
11531;35957;Episode Director
11531;6490;Script
11531;6389;Storyboard
11531;11631;ADR Director
11531;40124;Key Animation
11531;1944;Character Design
11531;14305;Sound Effects
11531;24119;Key Animation
11531;7621;Executive Producer
11531;46726;Key Animation
11531;38905;Color Design
11531;12642;Music
11531;41926;Key Animation
11531;37560;Background Art
11531;14323;Original Creator
11531;31089;Key Animation
11531;49380;Key Animation
11531;7146;Art Director
11531;17903;Assistant Animation Director
11531;37439;Key Animation
11531;40030;Editing
11531;5510;Character Design
11533;38882;Episode Director
11533;38882;Storyboard
11533;5640;Episode Director
11533;5640;Storyboard
11533;25739;Episode Director
11533;25739;Storyboard
11533;24295;Episode Director
11533;24295;Storyboard
11533;41441;Episode Director
11533;41441;Storyboard
11533;45224;Animation Director
11533;28903;Music
11533;36545;Animation Director
11533;14957;Co-Producer
11533;7747;Character Design
11533;8893;Key Animation
11533;40123;Key Animation
11533;40881;Art Director
11533;34409;Animation Director
11533;24503;Screenplay
11537;1938;Director
11537;1938;Original Creator
11537;37997;Special Effects
11537;24337;Key Animation
11541;51;Theme Song Performance
11541;11018;Theme Song Lyrics
11541;52;Theme Song Performance
11545;2478;Original Creator
11545;39775;Art Director
11547;46598;Producer
11547;41624;Director
11547;40061;Episode Director
11547;40061;Animation Director
11547;38874;Episode Director
11547;167;Theme Song Performance
11547;87;Theme Song Performance
11547;45781;Music
11547;51576;Color Design
11547;13747;Character Design
11547;41625;Character Design
11553;8074;Sound Director
11553;5978;Script
11553;8539;Storyboard
11553;28;Theme Song Performance
11553;413;Theme Song Performance
11553;8;Theme Song Performance
11553;36627;Production Assistant
11553;22203;ADR Director
11553;10082;Music
11553;39230;Key Animation
11553;36964;Key Animation
11553;43183;Animation Director
11553;43183;Key Animation
11553;4875;Original Creator
11553;6863;Animation Director
11553;6863;Character Design
11553;5597;Original Character Design
11561;25399;Director
11561;16277;Sound Director
11561;36013;Key Animation
11561;42041;Art Director
11561;3474;Music
11561;1870;Layout
11561;47109;Key Animation
11561;41041;Background Art
11561;38417;Background Art
11569;37828;Director
11577;6369;Director
11577;6369;Key Animation
11577;9572;Director
11577;42534;Sound Director
11577;42078;Episode Director
11577;11845;Storyboard
11577;8946;Theme Song Performance
11577;5297;Theme Song Performance
11577;19313;Theme Song Composition
11577;19313;Theme Song Lyrics
11577;19313;Original Creator
11577;14749;Original Creator
11577;12130;Music
11577;5316;Executive Producer
11577;12198;Screenplay
11577;37767;Sound Effects
11577;42161;Key Animation
11577;40500;Background Art
11577;40500;Art Director
11577;48082;Key Animation
11577;34387;Background Art
11577;4960;Original Creator
11577;39024;Key Animation
11577;50891;Animation Director
11577;11111;Character Design
11577;38842;Color Design
11577;9461;Director of Photography
11577;50414;Key Animation
11577;43103;Key Animation
11577;32079;Planning
11577;32079;Executive Producer
11577;42203;Key Animation
11577;10145;Original Character Design
11593;20028;Episode Director
11593;20028;Storyboard
11593;32985;Editing
11595;24467;Episode Director
11595;24467;Storyboard
11595;24467;Animation Director
11595;27863;Episode Director
11595;27863;Storyboard
11595;25739;Episode Director
11595;25739;Storyboard
11595;22533;Episode Director
11595;22533;Storyboard
11595;40088;Episode Director
11595;40088;Storyboard
11595;22141;Episode Director
11595;22141;Storyboard
11595;22141;Assistant Director
11595;24295;Episode Director
11595;24295;Storyboard
11595;31575;Episode Director
11595;38898;Episode Director
11595;38898;Storyboard
11595;18669;Episode Director
11595;18669;Storyboard
11595;20038;Episode Director
11595;20038;Storyboard
11595;22575;Script
11595;25465;Script
11595;25465;Series Composition
11595;29207;Script
11595;13619;Script
11595;36037;Script
11595;36631;Theme Song Performance
11595;40099;Theme Song Composition
11595;40099;Theme Song Performance
11595;1576;Theme Song Performance
11595;39613;Theme Song Arrangement
11595;39613;Music
11595;41309;Director of Photography
11595;36251;Art Director
11595;21365;Animation Director
11595;38899;Animation Director
11595;24207;Animation Director
11595;48810;Sound Effects
11595;27859;Animation Director
11595;41310;Editing
11595;22345;Recording Engineer
11595;20881;Animation Director
11595;22343;Chief Animation Director
11595;34373;Assistant Production Coordinat
11597;14031;Producer
11597;20883;Assistant Producer
11597;15639;Director
11597;15639;Episode Director
11597;15639;Storyboard
11597;5089;Director
11597;5089;Series Composition
11597;7194;Sound Director
11597;16333;Episode Director
11597;16333;Storyboard
11597;12328;Episode Director
11597;12328;Assistant Director
11597;8584;Episode Director
11597;8584;Storyboard
11597;8584;Layout
11597;8584;2nd Key Animation
11597;15805;Episode Director
11597;15805;Storyboard
11597;40112;Script
11597;40113;Script
11597;51409;Storyboard
11597;41237;Storyboard
11597;11746;Theme Song Performance
11597;6841;Theme Song Lyrics
11597;885;Theme Song Performance
11597;413;Theme Song Performance
11597;6555;Theme Song Arrangement
11597;6555;Theme Song Composition
11597;6555;Music
11597;61;Theme Song Performance
11597;14941;Theme Song Arrangement
11597;14941;Theme Song Composition
11597;14941;Theme Song Lyrics
11597;21271;Key Animation
11597;33723;Key Animation
11597;48342;Director of Photography
11597;50128;Key Animation
11597;40061;Key Animation
11597;2969;Principle Drawing
11597;49306;Key Animation
11597;11008;Principle Drawing
11597;23507;Special Effects
11597;40111;Key Animation
11597;49224;Key Animation
11597;15635;Art Director
11597;40979;Key Animation
11597;18803;Principle Drawing
11597;10134;Key Animation
11597;42161;Key Animation
11597;37590;Key Animation
11597;40810;Key Animation
11597;27745;Key Animation
11597;45723;Key Animation
11597;15481;Music
11597;51407;Principle Drawing
11597;51407;Animation Director
11597;51407;2nd Key Animation
11597;51407;Assistant Animation Director
11597;51407;Key Animation
11597;42428;Background Art
11597;41031;Key Animation
11597;40912;Key Animation
11597;9447;Key Animation
11597;49430;Key Animation
11597;49430;Animation Director
11597;11445;Key Animation
11597;5254;Original Creator
11597;29525;Key Animation
11597;52266;Planning
11597;21301;Key Animation
11597;9389;Key Animation
11597;12357;Key Animation
11597;12357;2nd Key Animation
11597;39279;Key Animation
11597;33755;Animation Director
11597;33755;2nd Key Animation
11597;33755;Key Animation
11597;10083;Key Animation
11597;10083;Animation Director
11597;37636;Key Animation
11597;40844;Key Animation
11597;15749;Key Animation
11597;13709;Setting
11597;16617;Key Animation
11597;8979;Assistant Animation Director
11597;8979;Key Animation
11597;9999;Series Composition
11597;2402;Key Animation
11597;2402;Principle Drawing
11597;37108;Key Animation
11597;8594;Original Character Design
11597;5724;Principle Drawing
11597;5724;Animation Director
11597;5724;Character Design
11597;5724;Chief Animation Director
11597;47104;Key Animation
11597;43103;Key Animation
11597;10982;Animation Director
11597;10982;Assistant Animation Director
11597;7420;Key Animation
11609;15269;Director
11609;5813;Original Creator
11611;5813;Original Creator
11615;15663;Director
11615;14709;Script
11615;11473;Original Creator
11615;15665;Character Design
11617;14785;Director
11617;8074;Sound Director
11617;47466;Episode Director
11617;9133;Episode Director
11617;9133;Storyboard
11617;9133;Key Animation
11617;891;Script
11617;14787;Script
11617;14787;Series Composition
11617;21471;Storyboard
11617;25451;Theme Song Composition
11617;25451;Theme Song Arrangement
11617;18701;Theme Song Lyrics
11617;14783;Theme Song Performance
11617;16177;Theme Song Performance
11617;472;ADR Director
11617;33731;Background Art
11617;5316;Executive Producer
11617;40787;Sound Effects
11617;12877;Character Design
11617;12877;Chief Animation Director
11617;12877;Animation Director
11617;15647;Art Director
11617;38810;Color Design
11617;12338;Original Creator
11617;31985;Key Animation
11617;48923;Key Animation
11617;33737;Background Art
11617;21365;Key Animation
11617;16833;Key Animation
11617;33739;Background Art
11617;46726;Key Animation
11617;33745;Background Art
11617;14799;Original Character Design
11617;38998;Key Animation
11617;14791;Music
