SourceId;TargetId;Type
1091;1092;sequel
1092;80;full_story
1092;85;sequel
1092;1091;prequel
1917;80;parent_story
1917;1916;sequel
1939;80;other
2302;80;other
2302;2303;sequel
2302;2306;other
2302;9087;other
2302;9098;other
2302;30840;side_story
2391;80;parent_story
2581;80;parent_story
2581;3927;sequel
2581;5351;summary
2581;7270;summary
3288;80;parent_story
4540;80;parent_story
4540;19977;other
5270;80;other
5723;80;other
5723;81;other
7060;80;parent_story
7113;80;other
7953;80;character
7953;6215;prequel
8287;80;parent_story
8287;8132;alternative_version
8287;38715;sequel
9040;80;other
9040;19319;other
10808;80;parent_story
10808;17655;summary
10937;80;alternative_version
10937;39592;alternative_version
14007;80;full_story
14007;85;full_story
14007;86;full_story
14007;87;full_story
14007;6336;sequel
18449;80;parent_story
19977;80;full_story
19977;4540;other
20667;80;full_story
23259;80;parent_story
23259;31454;side_story
23259;34519;side_story
23259;38714;summary
23259;40890;summary
23259;43204;summary
24371;80;full_story
24371;85;full_story
24371;86;full_story
24371;87;full_story
24371;6336;full_story
24835;80;other
24835;32158;other
24835;33225;sequel
24835;33226;other
24835;33228;sequel
31251;80;other
31251;33051;sequel
31251;38982;sequel
31973;80;parent_story
31973;33221;alternative_version
31973;34391;sequel
33871;35975;other
39674;80;other
40464;80;full_story
40464;81;full_story
40464;82;full_story
40464;84;full_story
40464;85;full_story
40464;86;full_story
40464;87;full_story
40464;88;full_story
40464;89;full_story
40464;95;full_story
40464;6336;full_story
40464;37764;full_story
41063;80;other
83;81;full_story
84;82;prequel
84;85;sequel
84;2695;alternative_setting
84;10581;side_story
84;32898;side_story
84;40464;summary
86;85;prequel
86;87;sequel
86;9708;side_story
86;14007;summary
86;24371;summary
86;40464;summary
87;86;prequel
87;6336;sequel
87;14007;summary
87;24371;summary
87;32792;sequel
87;40464;summary
88;89;sequel
88;6336;prequel
88;36436;prequel
88;40464;summary
89;88;prequel
89;95;sequel
89;23259;sequel
89;40464;summary
91;90;prequel
91;1939;side_story
91;2273;alternative_version
864;93;parent_story
1916;1917;prequel
1916;4232;sequel
1967;80;prequel
1967;84;prequel
1967;85;alternative_version
1967;1092;prequel
1967;1968;sequel
1968;85;alternative_version
1968;1967;prequel
1968;1969;sequel
1969;85;alternative_version
1969;1968;prequel
2269;93;full_story
2273;90;prequel
2273;91;alternative_version
2298;93;prequel
2298;94;sequel
2303;2302;prequel
2303;2305;sequel
2306;2302;other
2743;93;parent_story
3626;90;full_story
3927;2581;prequel
3927;6288;sequel
3963;95;full_story
3963;3964;sequel
3964;95;full_story
3964;3963;prequel
5351;2581;full_story
6215;7953;sequel
6336;87;prequel
6336;88;sequel
6336;14007;prequel
6336;23943;other
6336;24371;summary
6336;32792;alternative_version
6336;35224;sequel
6336;37764;sequel
6336;38739;other
6336;40464;summary
6336;42380;other
7270;2581;full_story
7270;3927;full_story
8132;8287;alternative_version
8839;85;parent_story
9087;2302;other
9098;2302;other
17655;10808;full_story
17717;81;parent_story
19319;80;parent_story
19319;9040;other
19319;24625;sequel
19319;27907;side_story
19319;35567;side_story
19319;35982;sequel
19319;37245;alternative_setting
22435;90;other
30840;2302;parent_story
30840;2303;parent_story
30840;2304;parent_story
30840;2305;parent_story
30840;6792;parent_story
31454;23259;parent_story
32158;24835;other
33051;31251;prequel
33051;38982;prequel
33221;31973;alternative_version
33221;35949;sequel
33225;24835;prequel
33226;24835;other
33228;24835;prequel
34391;31973;prequel
34391;35949;summary
34519;23259;parent_story
34519;40888;sequel
37764;6336;prequel
37764;37765;sequel
37764;40464;summary
38714;23259;full_story
38714;40890;sequel
38715;8287;prequel
38715;44041;other
38982;31251;prequel
38982;33051;sequel
39592;10937;alternative_version
40890;23259;full_story
40890;38714;prequel
40890;43204;sequel
43204;23259;full_story
43204;40890;prequel
94;1215;side_story
94;1241;sequel
94;2294;summary
94;2298;prequel
2304;2305;prequel
2304;6792;sequel
2305;2303;prequel
2305;2304;sequel
2695;84;alternative_setting
4232;1916;prequel
6288;3927;prequel
6792;2304;prequel
9708;86;parent_story
10581;84;parent_story
10581;32898;sequel
23943;6336;other
24625;19319;prequel
24625;30533;sequel
24625;35567;side_story
24625;35982;prequel
27907;19319;parent_story
32792;6336;alternative_version
32792;42380;other
32898;84;parent_story
32898;10581;prequel
35224;88;sequel
35224;6336;prequel
35224;36436;summary
35567;19319;parent_story
35567;24625;parent_story
35949;33221;prequel
35949;34391;full_story
35982;19319;prequel
35982;24625;sequel
35982;35567;side_story
36436;35224;full_story
37245;19319;alternative_setting
37245;37247;prequel
37245;40192;sequel
37765;37764;prequel
37765;38716;sequel
38739;6336;other
40888;34519;prequel
40888;38714;parent_story
40888;40890;parent_story
42380;6336;other
42380;32792;other
42380;42432;other
44041;38715;other
1215;94;parent_story
1241;94;prequel
2294;94;full_story
30533;24625;prequel
30533;35567;side_story
30533;37247;sequel
37247;30533;prequel
37247;37245;sequel
38716;37765;prequel
38716;38717;sequel
40192;37245;prequel
40192;40942;sequel
42432;42380;other
42432;42439;sequel
38717;38716;prequel
40942;40192;prequel
40942;44050;sequel
42439;42432;prequel
44050;40942;prequel
20359;24627;other
20359;28677;other
24627;20359;other
24627;28677;parent_story
28677;20359;other
28677;24627;side_story
28677;30641;spin_off
30641;28677;parent_story
20431;24471;side_story
20431;35075;sequel
24471;20431;parent_story
35075;20431;prequel
35075;37029;sequel
37029;35075;prequel
37029;39538;other
39538;37029;other
20457;22057;sequel
22057;20457;prequel
20507;20767;side_story
20507;30503;sequel
20507;32700;other
20507;35773;other
20767;20507;parent_story
20767;30885;other
30503;20507;prequel
30503;30885;side_story
30503;32468;other
32700;20507;other
32700;32468;other
35773;20507;other
30885;30503;parent_story
32468;30503;other
32468;32700;other
20533;37268;sequel
37268;20533;prequel
20539;32876;alternative_setting
32876;20539;alternative_setting
20541;22071;side_story
20541;23227;side_story
22071;20541;parent_story
23227;20541;parent_story
20555;35329;other
35329;20555;other
20581;25253;other
25253;20581;other
20583;25303;side_story
20583;28891;sequel
20583;29755;summary
20583;30364;summary
20583;31675;other
20583;40372;side_story
25303;20583;parent_story
28891;20583;prequel
28891;32935;sequel
28891;35110;summary
28891;35321;summary
28891;35806;side_story
29755;20583;full_story
29755;30364;sequel
30364;20583;full_story
30364;29755;prequel
30364;35110;sequel
31675;20583;other
40372;20583;parent_story
32935;28891;prequel
32935;35111;summary
32935;35321;summary
32935;40262;sequel
35110;28891;full_story
35110;30364;prequel
35110;35111;sequel
35321;28891;full_story
35321;32935;full_story
35806;28891;parent_story
35111;32935;full_story
35111;35110;prequel
40262;32935;prequel
40262;38883;sequel
38883;40262;prequel
38883;40776;sequel
40776;38883;prequel
20689;23115;summary
20689;23421;sequel
20689;30290;summary
20689;30291;spin_off
20689;31923;spin_off
23115;20689;full_story
23421;20689;prequel
23421;30290;summary
30290;20689;full_story
30290;23421;full_story
30290;31923;other
30291;20689;parent_story
30291;31923;other
31923;30290;other
31923;30291;other
20709;25647;side_story
25647;20709;parent_story
20785;23341;other
20785;32900;other
20785;40497;sequel
20785;45572;spin_off
20785;48375;prequel
23341;20785;other
23341;31448;sequel
32900;20785;parent_story
32900;35631;other
40497;20785;prequel
45572;20785;parent_story
48375;20785;sequel
31448;23341;prequel
35631;32900;parent_story
20787;30100;character
30100;20787;character
20799;44225;sequel
44225;20799;prequel
20853;24231;sequel
20853;24261;side_story
24231;20853;prequel
24231;24261;side_story
24261;20853;parent_story
24261;24231;parent_story
20889;20903;other
20889;20907;other
20889;20961;other
20903;20889;other
20903;20907;other
20903;20961;other
20907;20889;other
20907;20903;other
20907;20961;other
20961;20889;other
20961;20903;other
20961;20907;other
20931;23427;sequel
23427;20931;prequel
20973;23459;sequel
23459;20973;prequel
21021;5013;alternative_version
21021;9095;alternative_version
5013;9095;alternative_version
9095;5013;alternative_version
21067;23433;sequel
21067;23679;side_story
23433;21067;prequel
23433;25441;side_story
23679;21067;parent_story
25441;23433;parent_story
21085;22117;side_story
21085;23487;side_story
22117;21085;parent_story
23487;21085;parent_story
21105;23441;sequel
23441;21105;prequel
21121;27693;other
27693;21121;other
21129;36843;sequel
36843;21129;prequel
21185;27663;sequel
27663;21185;prequel
21267;28077;sequel
28077;21267;prequel
21273;29787;sequel
29787;21273;prequel
29787;33280;sequel
33280;29787;prequel
33280;38333;sequel
33280;38337;sequel
38333;33280;prequel
38333;38337;sequel
38337;38333;prequel
21275;21277;other
21277;21275;other
21327;24821;side_story
21327;30376;summary
24821;21327;parent_story
30376;21327;full_story
21405;24913;side_story
21405;24973;other
24913;21405;parent_story
24973;21405;other
21431;24695;side_story
24695;21431;parent_story
21437;24469;sequel
21437;31105;summary
24469;21437;prequel
31105;21437;full_story
21471;21591;other
21471;21607;other
21471;39056;sequel
21591;21471;other
21591;21607;other
21607;21471;other
21607;21591;other
39056;21471;prequel
21495;29589;other
29589;21495;other
21497;28283;sequel
28283;21497;prequel
28283;30390;other
30390;28283;other
21511;30455;sequel
21511;31418;sequel
30455;21511;prequel
31418;21511;prequel
21545;21547;sequel
21547;21545;prequel
21603;24429;other
21603;24823;other
21603;30903;other
21603;30913;alternative_version
21603;33219;other
21603;33852;sequel
21603;34318;alternative_version
21603;35752;other
21603;36494;alternative_version
21603;37507;other
21603;39093;other
24429;21603;other
24429;24823;other
24823;21603;other
24823;24429;other
30903;21603;other
30913;21603;alternative_version
30913;33219;other
30913;34318;other
30913;35752;other
30913;36494;other
30913;37507;other
33219;21603;other
33219;30913;other
33219;34318;alternative_version
33219;37507;other
33852;21603;other
34318;21603;alternative_version
34318;33219;alternative_version
34318;36494;other
34318;37507;other
35752;21603;other
35752;36494;other
35752;37507;other
36494;21603;alternative_version
36494;30913;other
36494;34318;other
36494;35752;other
36494;37507;other
37507;21603;other
37507;30913;other
37507;33219;other
37507;34318;other
37507;35752;other
37507;36494;other
39093;21603;other
39093;41602;other
41602;39093;other
21713;40670;sequel
40670;21713;prequel
40670;40671;sequel
40671;40670;prequel
40671;40670;sequel
40671;40672;sequel
40672;40671;prequel
21743;35086;side_story
35086;21743;parent_story
35086;35424;sequel
35424;35086;prequel
35424;35425;sequel
35425;35424;prequel
21761;21763;alternative_version
21761;21765;alternative_version
21763;21761;alternative_version
21763;21765;alternative_version
21765;21761;alternative_version
21781;30196;other
30196;21781;other
30196;33247;sequel
33247;30196;prequel
21809;23735;side_story
23735;21809;parent_story
21843;28447;summary
21843;30736;sequel
21843;31537;other
21843;34642;sequel
28447;21843;full_story
30736;21843;prequel
30736;31537;other
30736;34642;prequel
31537;21843;other
34642;21843;prequel
34642;30736;sequel
21845;31521;sequel
31521;21845;prequel
21863;24475;side_story
24475;21863;parent_story
21877;38422;sequel
38422;21877;prequel
38422;39570;sequel
39570;38422;prequel
21995;24151;side_story
24151;21995;parent_story
22123;25861;side_story
25861;22123;parent_story
22137;25873;alternative_version
25873;22137;alternative_version
25873;33366;other
33366;22137;other
33366;25873;other
22147;30056;side_story
22147;30206;sequel
30056;22147;parent_story
30206;22147;prequel
22161;30668;sequel
30668;22161;prequel
30668;22169;sequel
22169;30668;prequel
22189;25719;sequel
22189;30988;side_story
25719;22189;prequel
25719;30988;sequel
30988;25719;prequel
22199;25241;other
22199;26449;summary
25241;22199;other
26449;22199;full_story
22273;24037;sequel
22273;27613;side_story
22273;31280;summary
22273;33197;alternative_setting
22273;41521;alternative_setting
24037;22273;prequel
24037;31280;summary
24037;33197;sequel
27613;22273;parent_story
31280;22273;parent_story
31280;24037;parent_story
33197;24037;prequel
33197;34607;sequel
33197;36083;sequel
41521;22273;alternative_setting
34607;33197;prequel
34607;36083;prequel
36083;33197;prequel
36083;34607;sequel
22275;23865;other
23865;22275;other
22319;27899;sequel
22319;30458;spin_off
22319;31297;spin_off
27899;22319;prequel
27899;36511;sequel
30458;22319;parent_story
31297;22319;parent_story
36511;27899;prequel
36511;37799;sequel
37799;36511;prequel
22421;2766;other
22421;7294;other
22421;8919;other
22421;9792;other
22421;9878;other
22421;10199;other
2766;7294;alternative_version
2766;9878;character
2766;10199;side_story
7294;2766;alternative_version
7294;8919;sequel
7294;9792;prequel
8919;7294;prequel
9792;7294;sequel
9878;2766;character
9878;7294;character
9878;8919;character
9878;9792;character
10199;2766;parent_story
22493;3720;alternative_version
22493;9045;alternative_version
22503;29099;sequel
29099;22503;prequel
29099;30875;sequel
30875;29099;prequel
30875;33099;sequel
33099;30875;prequel
33099;35295;sequel
35295;33099;prequel
35295;37630;sequel
37630;35295;prequel
37630;39528;sequel
39528;37630;prequel
39528;41522;sequel
41522;39528;prequel
22541;28185;sequel
28185;22541;prequel
28185;32666;sequel
28185;37217;other
32666;28185;prequel
37217;28185;other
22547;23781;side_story
23781;22547;parent_story
22595;22597;sequel
22597;22595;prequel
22687;22689;prequel
22687;31430;sequel
22689;22687;sequel
31430;22687;prequel
31430;34532;sequel
34532;31430;prequel
22729;27655;sequel
22729;29223;summary
27655;22729;prequel
29223;22729;full_story
22755;37168;sequel
37168;22755;prequel
22757;24839;side_story
24839;22757;parent_story
22789;25045;other
22789;32648;prequel
25045;22789;full_story
25045;39217;prequel
32648;22789;sequel
39217;25045;sequel
22849;31166;side_story
31166;22849;parent_story
22865;26019;other
26019;22865;other
22877;25285;other
25285;22877;other
22955;33578;other
33578;22955;other
23037;25077;other
25077;23037;other
23051;23055;other
23051;23061;other
23051;23065;other
23055;23051;other
23055;23061;other
23055;23065;other
23061;23051;other
23061;23055;other
23061;23065;other
23065;23051;other
23065;23055;other
